pl_name,hostname,is_control,radius_earth,radius_error_plus,radius_error_minus,catalogue_mass_value_earth,catalogue_mass_class,catalogue_mass_accepted_as_independent,mass_use_reason,hz_conservative_probability,earth2_rank,label,independent_mass_used,covariance_status,mass_radius_correlation,p_rocky_rogers_radius_only,wolfgang_mass_location_earth,wolfgang_intrinsic_scatter_earth,wolfgang_prediction_is_dynamical_mass,zeng_supported_draw_fraction,p_rocky_zeng_fe_si_envelope,p_requires_volatiles_zeng,p_consistent_with_terrestrial_composition_zeng,p_too_dense_for_zeng_cmf_0_to_0p4,otegi_supported_draw_fraction,p_rocky_otegi_equal_prior,p_rocky_otegi_scatter_0p10dex,p_rocky_otegi_scatter_0p30dex,p_rocky_model_min,p_rocky_model_max,p_rocky_model_range,n_rocky_models_supported,composition_evidence_scope
TOI-2211.01,TOI-2211,False,1.561,0.198,-0.144,3.06,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3360,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5194861277,4.817120809,1.9,False,0,,,,,0,,,,0.5194861277,0.5194861277,,1,radius_only_baseline
K2-12 b,K2-12,False,2.44,0.3,-0.14,5.2,upper_limit,False,mass excluded: only true measured masses support composition inference,0,3361,MODEL-INFERRED,False,unavailable_assumed_zero,,0.01724619477,8.609353462,1.9,False,0,,,,,0,,,,0.01724619477,0.01724619477,,1,radius_only_baseline
K2-248 b,K2-248,False,2.57,0.2,-0.14,7.13,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3362,MODEL-INFERRED,False,unavailable_assumed_zero,,0.009352937615,9.210364643,1.9,False,0,,,,,0,,,,0.009352937615,0.009352937615,,1,radius_only_baseline
Kepler-1587 b,Kepler-1587,False,1.33,0.47,-0.24,2.33,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3365,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6628365245,3.911748254,1.9,False,0,,,,,0,,,,0.6628365245,0.6628365245,,1,radius_only_baseline
Kepler-356 c,Kepler-356,False,1.81,0.33,-0.33,3.93,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3367,MODEL-INFERRED,False,unavailable_assumed_zero,,0.322853624,5.83909998,1.9,False,0,,,,,0,,,,0.322853624,0.322853624,,1,radius_only_baseline
Kepler-1006 b,Kepler-1006,False,1.54,0.27,-0.14,2.99,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3369,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5186511676,4.733045737,1.9,False,0,,,,,0,,,,0.5186511676,0.5186511676,,1,radius_only_baseline
TOI-833 b,TOI-833,False,1.27,0.07,-0.07,2.15,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3374,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8320456686,3.683906521,1.9,False,0,,,,,0,,,,0.8320456686,0.8320456686,,1,radius_only_baseline
Kepler-1909 b,Kepler-1909,False,1.09217411,,,1.33,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3376,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9268398185,3.02791169,1.9,False,0,,,,,0,,,,0.9268398185,0.9268398185,,1,radius_only_baseline
TOI-5515 b,TOI-5515,False,2.65362762,0.25797628,-0.22080259,7.53,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3378,MODEL-INFERRED,False,unavailable_assumed_zero,,0.009115488401,9.601868119,1.9,False,0,,,,,0,,,,0.009115488401,0.009115488401,,1,radius_only_baseline
Kepler-313 b,Kepler-313,False,2.53,0.31,-0.31,6.94,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3379,MODEL-INFERRED,False,unavailable_assumed_zero,,0.02650525279,9.024443737,1.9,False,0,,,,,0,,,,0.02650525279,0.02650525279,,1,radius_only_baseline
Kepler-355 b,Kepler-355,False,1.46,0.66,-0.66,2.73,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3380,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5739670681,4.415933012,1.9,False,0,,,,,0,,,,0.5739670681,0.5739670681,,1,radius_only_baseline
Kepler-320 c,Kepler-320,False,1.37,0.64,-0.64,2.45,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3381,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6251904295,4.065373964,1.9,False,0,,,,,0,,,,0.6251904295,0.6251904295,,1,radius_only_baseline
Kepler-1387 b,Kepler-1387,False,0.93,0.05,-0.09,0.749,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3384,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9672051033,2.456923291,1.9,False,0,,,,,0,,,,0.9672051033,0.9672051033,,1,radius_only_baseline
TOI-1416 b,TOI-1416,False,1.62,0.08,-0.08,3.48,measured,True,catalogue class is an independent measured mass,0,3385,MODEL-INFERRED,True,unavailable_assumed_zero,,0.4758792591,5.05514111,1.9,False,1,0.09825,0.90175,0.09325,0.005,1,0.454041459,0.3514105554,0.4796784511,0.09825,0.4758792591,0.3776292591,3,independent_mass_and_radius
K2-389 b,K2-389,False,2.33,0.12,-0.06,6.04,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3386,MODEL-INFERRED,False,unavailable_assumed_zero,,0.02443852765,8.108237505,1.9,False,0,,,,,0,,,,0.02443852765,0.02443852765,,1,radius_only_baseline
Kepler-1067 c,Kepler-1067,False,1.74682428,,,3.7,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3388,MODEL-INFERRED,False,unavailable_assumed_zero,,0.3242909669,5.57555045,1.9,False,0,,,,,0,,,,0.3242909669,0.3242909669,,1,radius_only_baseline
Kepler-178 b,Kepler-178,False,2.9,1.25,-1.25,8.75,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3389,MODEL-INFERRED,False,unavailable_assumed_zero,,0.1475793574,10.77658507,1.9,False,0,,,,,0,,,,0.1475793574,0.1475793574,,1,radius_only_baseline
Kepler-1884 b,Kepler-1884,False,1.81406781,,,3.95,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3390,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2553386116,5.856165426,1.9,False,0,,,,,0,,,,0.2553386116,0.2553386116,,1,radius_only_baseline
Kepler-1951 b,Kepler-1951,False,2.32107188,,,6,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0.00075,3391,MODEL-INFERRED,False,unavailable_assumed_zero,,0.02645859237,8.067870736,1.9,False,0,,,,,0,,,,0.02645859237,0.02645859237,,1,radius_only_baseline
Kepler-403 d,Kepler-403,False,1.42,0.3,-0.19,2.6,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3392,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6342000627,4.259303742,1.9,False,0,,,,,0,,,,0.6342000627,0.6342000627,,1,radius_only_baseline
TOI-451 b,TOI-451,False,1.84,0.11,-0.11,4.7,measured,True,catalogue class is an independent measured mass,0,3393,MODEL-INFERRED,True,unavailable_assumed_zero,,0.2475760403,5.965226439,1.9,False,0.8895,0.1169196178,0.8830803822,0.1025857223,0.01433389545,0.98075,0.3862121544,0.3220985679,0.432197717,0.1169196178,0.3862121544,0.2692925366,3,independent_mass_and_radius
Kepler-311 b,Kepler-311,False,1.7,0.33,-0.33,3.53,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3394,MODEL-INFERRED,False,unavailable_assumed_zero,,0.4111296429,5.382045462,1.9,False,0,,,,,0,,,,0.4111296429,0.4111296429,,1,radius_only_baseline
TOI-480 b,TOI-480,False,2.85372018,0.13233983,-0.10240654,20.8,measured,True,catalogue class is an independent measured mass,0,3396,MODEL-INFERRED,True,unavailable_assumed_zero,,0.002085350331,10.55354986,1.9,False,0.0015,,,,,0.83875,0.5807928342,0.5784156289,0.5500985792,0.002085350331,0.5807928342,0.5787074839,2,independent_mass_and_radius
Kepler-873 b,Kepler-873,False,3.75,1.64,-0.55,13.5,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3397,MODEL-INFERRED,False,unavailable_assumed_zero,,0.0008216902606,15.05235361,1.9,False,0,,,,,0,,,,0.0008216902606,0.0008216902606,,1,radius_only_baseline
Kepler-250 b,Kepler-250,False,1.13,0.68,-0.68,1.51,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3400,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7188638256,3.164941891,1.9,False,0,,,,,0,,,,0.7188638256,0.7188638256,,1,radius_only_baseline
Kepler-1534 b,Kepler-1534,False,1.89,0.22,-0.15,4.23,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3402,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2042971025,6.176808109,1.9,False,0,,,,,0,,,,0.2042971025,0.2042971025,,1,radius_only_baseline
Kepler-1130 c,Kepler-1130,False,0.79239584,,,0.422,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3404,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9826731765,1.995209974,1.9,False,0,,,,,0,,,,0.9826731765,0.9826731765,,1,radius_only_baseline
KOI-351 b,KOI-351,False,1.31,0.17,-0.17,2.27,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3406,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7857433083,3.835451086,1.9,False,0,,,,,0,,,,0.7857433083,0.7857433083,,1,radius_only_baseline
Kepler-1643 b,Kepler-1643,False,2.32,0.13,-0.13,5.99,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3407,MODEL-INFERRED,False,unavailable_assumed_zero,,0.03192873937,8.063027565,1.9,False,0,,,,,0,,,,0.03192873937,0.03192873937,,1,radius_only_baseline
Kepler-520 c,Kepler-520,False,1.07,0.07,-0.05,1.24,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3409,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9288029962,2.948238921,1.9,False,0,,,,,0,,,,0.9288029962,0.9288029962,,1,radius_only_baseline
Kepler-1382 b,Kepler-1382,False,1.88,0.39,-0.34,4.19,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3410,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2776360015,6.134355888,1.9,False,0,,,,,0,,,,0.2776360015,0.2776360015,,1,radius_only_baseline
Kepler-32 c,Kepler-32,False,2,0.2,-0.2,158.9,upper_limit,False,mass excluded: only true measured masses support composition inference,0,3411,MODEL-INFERRED,False,unavailable_assumed_zero,,0.1548507109,6.648179832,1.9,False,0,,,,,0,,,,0.1548507109,0.1548507109,,1,radius_only_baseline
K2-84 b,K2-84,False,2.41,0.35,-0.35,6.39,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3413,MODEL-INFERRED,False,unavailable_assumed_zero,,0.05588090105,8.471999462,1.9,False,0,,,,,0,,,,0.05588090105,0.05588090105,,1,radius_only_baseline
K2-226 b,K2-226,False,1.53899305,0.10312262,-0.08630915,2.98,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3414,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5626277895,4.729022935,1.9,False,0,,,,,0,,,,0.5626277895,0.5626277895,,1,radius_only_baseline
Kepler-575 b,Kepler-575,False,2.39,0.52,-0.21,6.3,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3415,MODEL-INFERRED,False,unavailable_assumed_zero,,0.02884736969,8.380714293,1.9,False,0,,,,,0,,,,0.02884736969,0.02884736969,,1,radius_only_baseline
Kepler-1383 b,Kepler-1383,False,1.41,0.63,-0.29,2.57,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3416,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5832789082,4.220351375,1.9,False,0,,,,,0,,,,0.5832789082,0.5832789082,,1,radius_only_baseline
K2-330 b,K2-330,False,2.77,0.14,-0.09,8.1,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3417,MODEL-INFERRED,False,unavailable_assumed_zero,,0.002985822913,10.15283817,1.9,False,0,,,,,0,,,,0.002985822913,0.002985822913,,1,radius_only_baseline
TOI-500 b,TOI-500,False,1.166,0.061,-0.058,1.42,measured,True,catalogue class is an independent measured mass,0,3419,MODEL-INFERRED,True,unavailable_assumed_zero,,0.8935565676,3.296642701,1.9,False,0.992,0.5516633065,0.4483366935,0.4380040323,0.1136592742,1,0.5985948344,0.7085309851,0.5505556362,0.5516633065,0.8935565676,0.3418932612,3,independent_mass_and_radius
Kepler-658 b,Kepler-658,False,1.63,0.06,-0.06,3.29,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3420,MODEL-INFERRED,False,unavailable_assumed_zero,,0.4625116978,5.095744564,1.9,False,0,,,,,0,,,,0.4625116978,0.4625116978,,1,radius_only_baseline
Kepler-211 c,Kepler-211,False,1.29,0.09,-0.09,18.3,measured,True,catalogue class is an independent measured mass,0,3422,MODEL-INFERRED,True,unavailable_assumed_zero,,0.8143950964,3.759502583,1.9,False,0.11925,,,,,0.4805,,,,0.8143950964,0.8143950964,,1,independent_mass_and_radius
Kepler-1493 b,Kepler-1493,False,1.41,0.27,-0.23,2.57,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0.00075,3424,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6667876061,4.220351375,1.9,False,0,,,,,0,,,,0.6667876061,0.6667876061,,1,radius_only_baseline
Kepler-1944 b,Kepler-1944,False,2.75971163,,,8.05,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3425,MODEL-INFERRED,False,unavailable_assumed_zero,,0.003022758402,10.10384276,1.9,False,0,,,,,0,,,,0.003022758402,0.003022758402,,1,radius_only_baseline
Kepler-376 c,Kepler-376,False,1.79,0.36,-0.36,3.86,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3426,MODEL-INFERRED,False,unavailable_assumed_zero,,0.3568951899,5.755362787,1.9,False,0,,,,,0,,,,0.3568951899,0.3568951899,,1,radius_only_baseline
Kepler-84 b,Kepler-84,False,2.23,0.1,-0.1,40,measured,True,catalogue class is an independent measured mass,0,3429,MODEL-INFERRED,True,unavailable_assumed_zero,,0.04557363781,7.65878867,1.9,False,0.001,,,,,0.064,,,,0.04557363781,0.04557363781,,1,independent_mass_and_radius
HD 134606 e,HD 134606,False,1.33,,,2.34,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,3430,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7941296282,3.911748254,1.9,False,0,,,,,0,,,,0.7941296282,0.7941296282,,1,radius_only_baseline
Kepler-292 c,Kepler-292,False,1.47,0.15,-0.15,2.76,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3434,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6409877102,4.455293296,1.9,False,0,,,,,0,,,,0.6409877102,0.6409877102,,1,radius_only_baseline
Kepler-792 b,Kepler-792,False,1.96,0.49,-0.23,4.5,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3435,MODEL-INFERRED,False,unavailable_assumed_zero,,0.173070952,6.475848155,1.9,False,0,,,,,0,,,,0.173070952,0.173070952,,1,radius_only_baseline
WASP-132 c,WASP-132,False,1.841,0.094,-0.093,6.26,measured,True,catalogue class is an independent measured mass,0,3436,MODEL-INFERRED,True,unavailable_assumed_zero,,0.2408752261,5.969441345,1.9,False,0.827,0.1840991536,0.8159008464,0.1650544135,0.01904474002,0.99975,0.5140078438,0.5243509073,0.5078481414,0.1840991536,0.5140078438,0.3299086902,3,independent_mass_and_radius
61 Vir b,61 Vir,False,2.11,,,5.1,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,3437,MODEL-INFERRED,False,unavailable_assumed_zero,,0.07242648536,7.127397101,1.9,False,0,,,,,0,,,,0.07242648536,0.07242648536,,1,radius_only_baseline
K2-85 b,K2-85,False,1.4,0.2,-0.2,3.2,measured,True,catalogue class is an independent measured mass,0,3438,MODEL-INFERRED,True,unavailable_assumed_zero,,0.6973554127,4.181481797,1.9,False,0.95925,0.5916080271,0.4083919729,0.1753974459,0.4162105812,0.993,0.4081646434,0.2947340404,0.4541592582,0.4081646434,0.6973554127,0.2891907694,3,independent_mass_and_radius
Kepler-1866 b,Kepler-1866,False,2.08215108,,,4.99,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3439,MODEL-INFERRED,False,unavailable_assumed_zero,,0.08235621177,7.005347354,1.9,False,0,,,,,0,,,,0.08235621177,0.08235621177,,1,radius_only_baseline
HD 93963 A c,HD 93963 A,False,3.11976057,0.13502367,-0.10446158,18.4,measured,True,catalogue class is an independent measured mass,0,3440,MODEL-INFERRED,True,unavailable_assumed_zero,,0.0005640947288,11.85008344,1.9,False,0.00025,,,,,0.9815,0.2653756175,0.1151516896,0.3666945502,0.0005640947288,0.2653756175,0.2648115227,2,independent_mass_and_radius
Kepler-1127 b,Kepler-1127,False,1.96,0.31,-0.42,4.5,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3441,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2635148144,6.475848155,1.9,False,0,,,,,0,,,,0.2635148144,0.2635148144,,1,radius_only_baseline
Kepler-911 b,Kepler-911,False,2.6,0.1,-0.1,7.27,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3442,MODEL-INFERRED,False,unavailable_assumed_zero,,0.007616293708,9.35037689,1.9,False,0,,,,,0,,,,0.007616293708,0.007616293708,,1,radius_only_baseline
TOI-5624 d,TOI-5624,False,3.584,0.051,-0.05,4.9,measured,True,catalogue class is an independent measured mass,0,3443,MODEL-INFERRED,True,unavailable_assumed_zero,,5.080793531e-05,14.19195304,1.9,False,0.88075,0,1,0,0,0.98825,2.296150126e-05,4.714529205e-12,0.003623322613,0,5.080793531e-05,5.080793531e-05,3,independent_mass_and_radius
Kepler-466 c,Kepler-466,False,1.25,0.1,-0.07,2.1,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3444,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8355380619,3.608666775,1.9,False,0,,,,,0,,,,0.8355380619,0.8355380619,,1,radius_only_baseline
Kepler-270 b,Kepler-270,False,2.01,0.4,-0.4,4.7,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3445,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2181417948,6.691425373,1.9,False,0,,,,,0,,,,0.2181417948,0.2181417948,,1,radius_only_baseline
Kepler-1248 b,Kepler-1248,False,1.18,0.2,-0.11,1.76,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3446,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8459346001,3.348192149,1.9,False,0,,,,,0,,,,0.8459346001,0.8459346001,,1,radius_only_baseline
Kepler-1425 b,Kepler-1425,False,0.94,0.19,-0.13,0.779,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3448,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9456195717,2.491322635,1.9,False,0,,,,,0,,,,0.9456195717,0.9456195717,,1,radius_only_baseline
Kepler-323 c,Kepler-323,False,1.57,0.04,-0.04,6.8,measured,True,catalogue class is an independent measured mass,0,3449,MODEL-INFERRED,True,unavailable_assumed_zero,,0.5371299414,4.853257253,1.9,False,0.5945,0.7081581161,0.2918418839,0.2472666106,0.4608915055,0.975,0.5556070247,0.4527512254,0.5371704942,0.5371299414,0.7081581161,0.1710281747,3,independent_mass_and_radius
Kepler-410 A b,Kepler-410 A,False,2.838,0.054,-0.054,8.44,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3451,MODEL-INFERRED,False,unavailable_assumed_zero,,0.002116175275,10.47803567,1.9,False,0,,,,,0,,,,0.002116175275,0.002116175275,,1,radius_only_baseline
Kepler-798 b,Kepler-798,False,2.39,1.04,-0.34,6.3,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3452,MODEL-INFERRED,False,unavailable_assumed_zero,,0.05194042517,8.380714293,1.9,False,0,,,,,0,,,,0.05194042517,0.05194042517,,1,radius_only_baseline
Kepler-605 b,Kepler-605,False,1.44,0.17,-0.09,2.67,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3453,MODEL-INFERRED,False,unavailable_assumed_zero,,0.640840096,4.337455217,1.9,False,0,,,,,0,,,,0.640840096,0.640840096,,1,radius_only_baseline
Kepler-147 b,Kepler-147,False,1.53,0.31,-0.31,2.96,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3454,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5593306641,4.693130431,1.9,False,0,,,,,0,,,,0.5593306641,0.5593306641,,1,radius_only_baseline
Kepler-652 b,Kepler-652,False,2.49,0.06,-0.05,6.76,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3456,MODEL-INFERRED,False,unavailable_assumed_zero,,0.01166570274,8.839402613,1.9,False,0,,,,,0,,,,0.01166570274,0.01166570274,,1,radius_only_baseline
Kepler-616 b,Kepler-616,False,2.43,0.33,-0.2,6.48,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3458,MODEL-INFERRED,False,unavailable_assumed_zero,,0.02280254588,8.563512181,1.9,False,0,,,,,0,,,,0.02280254588,0.02280254588,,1,radius_only_baseline
Kepler-1215 b,Kepler-1215,False,1.22,0.18,-0.12,1.98,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3459,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8340692295,3.49648399,1.9,False,0,,,,,0,,,,0.8340692295,0.8340692295,,1,radius_only_baseline
Kepler-1727 b,Kepler-1727,False,3.17321625,,,10.2,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3460,MODEL-INFERRED,False,unavailable_assumed_zero,,0.0003833873543,12.11471871,1.9,False,0,,,,,0,,,,0.0003833873543,0.0003833873543,,1,radius_only_baseline
Kepler-721 b,Kepler-721,False,2.64,0.14,-0.14,7.46,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3461,MODEL-INFERRED,False,unavailable_assumed_zero,,0.007045386816,9.537814444,1.9,False,0,,,,,0,,,,0.007045386816,0.007045386816,,1,radius_only_baseline
Kepler-847 b,Kepler-847,False,1.18,0.09,-0.05,1.76,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3462,MODEL-INFERRED,False,unavailable_assumed_zero,,0.878141091,3.348192149,1.9,False,0,,,,,0,,,,0.878141091,0.878141091,,1,radius_only_baseline
Kepler-475 b,Kepler-475,False,2.49,0.05,-0.18,6.76,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3463,MODEL-INFERRED,False,unavailable_assumed_zero,,0.01864357519,8.839402613,1.9,False,0,,,,,0,,,,0.01864357519,0.01864357519,,1,radius_only_baseline
Kepler-124 b,Kepler-124,False,0.73,0.05,-0.05,0.315,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3464,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9868735478,1.793426086,1.9,False,0,,,,,0,,,,0.9868735478,0.9868735478,,1,radius_only_baseline
Kepler-919 b,Kepler-919,False,2.25,0.87,-0.29,5.69,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3465,MODEL-INFERRED,False,unavailable_assumed_zero,,0.07457970314,7.748203841,1.9,False,0,,,,,0,,,,0.07457970314,0.07457970314,,1,radius_only_baseline
Kepler-1629 b,Kepler-1629,False,0.77,0.15,-0.08,0.381,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3466,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9790352392,1.922213871,1.9,False,0,,,,,0,,,,0.9790352392,0.9790352392,,1,radius_only_baseline
Kepler-1664 b,Kepler-1664,False,3.03320653,,,9.45,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3468,MODEL-INFERRED,False,unavailable_assumed_zero,,0.0007717848544,11.42447735,1.9,False,0,,,,,0,,,,0.0007717848544,0.0007717848544,,1,radius_only_baseline
Kepler-255 b,Kepler-255,False,1.55,0.62,-0.62,3.02,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3469,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5222272838,4.773038877,1.9,False,0,,,,,0,,,,0.5222272838,0.5222272838,,1,radius_only_baseline
Kepler-1011 b,Kepler-1011,False,2.87,0.29,-0.44,8.6,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3470,MODEL-INFERRED,False,unavailable_assumed_zero,,0.01378845649,10.63188401,1.9,False,0,,,,,0,,,,0.01378845649,0.01378845649,,1,radius_only_baseline
Kepler-1843 b,Kepler-1843,False,2.70909809,,,7.8,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3472,MODEL-INFERRED,False,unavailable_assumed_zero,,0.003889837591,9.863610478,1.9,False,0,,,,,0,,,,0.003889837591,0.003889837591,,1,radius_only_baseline
K2-358 b,K2-358,False,2.68,0.17,-0.14,7.65,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,3474,MODEL-INFERRED,False,unavailable_assumed_zero,,0.005544531346,9.726105955,1.9,False,0,,,,,0,,,,0.005544531346,0.005544531346,,1,radius_only_baseline
