label,mist_version,rotation_v_over_vcrit,feh,log10_age_years,initial_mass_solar,log10_luminosity_solar,log10_teff_kelvin
MODEL-INFERRED,1.2,0.4,-2,8.85,0.725,-0.3839644792,3.771113846
MODEL-INFERRED,1.2,0.4,-2,8.85,0.75,-0.3169541331,3.780388466
MODEL-INFERRED,1.2,0.4,-2,8.85,0.775,-0.2497843418,3.789665243
MODEL-INFERRED,1.2,0.4,-2,8.85,0.8,-0.1824104646,3.798941821
MODEL-INFERRED,1.2,0.4,-2,8.85,0.825,-0.1148180918,3.808217516
MODEL-INFERRED,1.2,0.4,-2,8.85,0.85,-0.04712633047,3.817462393
MODEL-INFERRED,1.2,0.4,-2,8.85,0.875,0.01243468236,3.825164433
MODEL-INFERRED,1.2,0.4,-2,8.85,0.9,0.07164886658,3.832820221
MODEL-INFERRED,1.2,0.4,-2,8.85,0.925,0.1270591402,3.840316897
MODEL-INFERRED,1.2,0.4,-2,8.85,0.95,0.1822598138,3.847824934
MODEL-INFERRED,1.2,0.4,-2,8.85,0.975,0.2377003256,3.855391082
MODEL-INFERRED,1.2,0.4,-2,8.85,1,0.2902976003,3.863310196
MODEL-INFERRED,1.2,0.4,-2,8.85,1.025,0.3416699835,3.871421117
MODEL-INFERRED,1.2,0.4,-2,8.85,1.05,0.3916737981,3.879887574
MODEL-INFERRED,1.2,0.4,-2,8.85,1.075,0.4402994653,3.889015376
MODEL-INFERRED,1.2,0.4,-2,8.85,1.1,0.4878276764,3.898658453
MODEL-INFERRED,1.2,0.4,-2,8.85,1.125,0.5343387655,3.908520939
MODEL-INFERRED,1.2,0.4,-2,8.85,1.15,0.5798469912,3.918307707
MODEL-INFERRED,1.2,0.4,-2,8.85,1.175,0.6243818581,3.927852354
MODEL-INFERRED,1.2,0.4,-2,8.85,1.2,0.668170769,3.937222316
MODEL-INFERRED,1.2,0.4,-2,8.85,1.225,0.7109140331,3.94649808
MODEL-INFERRED,1.2,0.4,-2,8.85,1.25,0.7533359363,3.955714897
MODEL-INFERRED,1.2,0.4,-2,8.85,1.275,0.7950047138,3.964762339
MODEL-INFERRED,1.2,0.4,-2,8.85,1.3,0.8358842887,3.973448462
MODEL-INFERRED,1.2,0.4,-2,8.85,1.325,0.8762010417,3.981846821
MODEL-INFERRED,1.2,0.4,-2,8.85,1.35,0.9160404182,3.989974206
MODEL-INFERRED,1.2,0.4,-2,8.85,1.375,0.9550222999,3.997724403
MODEL-INFERRED,1.2,0.4,-2,8.85,1.4,0.994259207,4.005514432
MODEL-INFERRED,1.2,0.4,-2,8.85,1.425,1.032489928,4.012859928
MODEL-INFERRED,1.2,0.4,-2,8.85,1.45,1.070664275,4.020114003
MODEL-INFERRED,1.2,0.4,-2,8.85,1.475,1.108155181,4.026966275
MODEL-INFERRED,1.2,0.4,-2,8.85,1.5,1.145459984,4.033680157
MODEL-INFERRED,1.2,0.4,-2,8.9,0.5,-1.119131938,3.663356197
MODEL-INFERRED,1.2,0.4,-2,8.9,0.525,-1.030554876,3.675163899
MODEL-INFERRED,1.2,0.4,-2,8.9,0.55,-0.9416395893,3.687164581
MODEL-INFERRED,1.2,0.4,-2,8.9,0.575,-0.8544861032,3.700011557
MODEL-INFERRED,1.2,0.4,-2,8.9,0.6,-0.7676498365,3.712931955
MODEL-INFERRED,1.2,0.4,-2,8.9,0.625,-0.6878382025,3.725212645
MODEL-INFERRED,1.2,0.4,-2,8.9,0.65,-0.6082838798,3.737485845
MODEL-INFERRED,1.2,0.4,-2,8.9,0.675,-0.5286869807,3.749757146
MODEL-INFERRED,1.2,0.4,-2,8.9,0.7,-0.4501476329,3.761763394
MODEL-INFERRED,1.2,0.4,-2,8.9,0.725,-0.3819553653,3.771318276
MODEL-INFERRED,1.2,0.4,-2,8.9,0.75,-0.3147495407,3.780607204
MODEL-INFERRED,1.2,0.4,-2,8.9,0.775,-0.247342103,3.789895844
MODEL-INFERRED,1.2,0.4,-2,8.9,0.8,-0.1797216977,3.799185263
MODEL-INFERRED,1.2,0.4,-2,8.9,0.825,-0.1118444466,3.808470384
MODEL-INFERRED,1.2,0.4,-2,8.9,0.85,-0.04454904834,3.817593663
MODEL-INFERRED,1.2,0.4,-2,8.9,0.875,0.01606928219,3.825439054
MODEL-INFERRED,1.2,0.4,-2,8.9,0.9,0.07559155455,3.833103204
MODEL-INFERRED,1.2,0.4,-2,8.9,0.925,0.1313969675,3.840636344
MODEL-INFERRED,1.2,0.4,-2,8.9,0.95,0.1870363024,3.848194997
MODEL-INFERRED,1.2,0.4,-2,8.9,0.975,0.2429324351,3.855795194
MODEL-INFERRED,1.2,0.4,-2,8.9,1,0.295793272,3.863780477
MODEL-INFERRED,1.2,0.4,-2,8.9,1.025,0.3477999898,3.871961792
MODEL-INFERRED,1.2,0.4,-2,8.9,1.05,0.3980795978,3.88056266
MODEL-INFERRED,1.2,0.4,-2,8.9,1.075,0.4473167004,3.889812084
MODEL-INFERRED,1.2,0.4,-2,8.9,1.1,0.4953748142,3.89955344
MODEL-INFERRED,1.2,0.4,-2,8.9,1.125,0.5425069735,3.90953012
MODEL-INFERRED,1.2,0.4,-2,8.9,1.15,0.5885924027,3.919358402
MODEL-INFERRED,1.2,0.4,-2,8.9,1.175,0.6338836401,3.928966166
MODEL-INFERRED,1.2,0.4,-2,8.9,1.2,0.6781858449,3.938343403
MODEL-INFERRED,1.2,0.4,-2,8.9,1.225,0.7218099562,3.947701451
MODEL-INFERRED,1.2,0.4,-2,8.9,1.25,0.7651509044,3.956982446
MODEL-INFERRED,1.2,0.4,-2,8.9,1.275,0.8076407117,3.96610608
MODEL-INFERRED,1.2,0.4,-2,8.9,1.3,0.8495194744,3.974911026
MODEL-INFERRED,1.2,0.4,-2,8.9,1.325,0.8909908038,3.983469911
MODEL-INFERRED,1.2,0.4,-2,8.9,1.35,0.93221485,3.991825852
MODEL-INFERRED,1.2,0.4,-2,8.9,1.375,0.9728012504,3.999870017
MODEL-INFERRED,1.2,0.4,-2,8.9,1.4,1.013416627,4.007818466
MODEL-INFERRED,1.2,0.4,-2,8.9,1.425,1.053691254,4.015531668
MODEL-INFERRED,1.2,0.4,-2,8.9,1.45,1.093768376,4.02303023
MODEL-INFERRED,1.2,0.4,-2,8.9,1.475,1.133370622,4.030118816
MODEL-INFERRED,1.2,0.4,-2,8.9,1.5,1.172498591,4.03688958
MODEL-INFERRED,1.2,0.4,-2,8.95,0.5,-1.118231086,3.663388764
MODEL-INFERRED,1.2,0.4,-2,8.95,0.525,-1.02936888,3.675253812
MODEL-INFERRED,1.2,0.4,-2,8.95,0.55,-0.9404333438,3.687247939
MODEL-INFERRED,1.2,0.4,-2,8.95,0.575,-0.8531264193,3.700123859
MODEL-INFERRED,1.2,0.4,-2,8.95,0.6,-0.7663099438,3.713059692
MODEL-INFERRED,1.2,0.4,-2,8.95,0.625,-0.6861971908,3.725389655
MODEL-INFERRED,1.2,0.4,-2,8.95,0.65,-0.6065554434,3.737671002
MODEL-INFERRED,1.2,0.4,-2,8.95,0.675,-0.5268263454,3.74995644
MODEL-INFERRED,1.2,0.4,-2,8.95,0.7,-0.4478869681,3.762033998
MODEL-INFERRED,1.2,0.4,-2,8.95,0.725,-0.3797111572,3.7715545
MODEL-INFERRED,1.2,0.4,-2,8.95,0.75,-0.3122730007,3.780855823
MODEL-INFERRED,1.2,0.4,-2,8.95,0.775,-0.2446158127,3.790158543
MODEL-INFERRED,1.2,0.4,-2,8.95,0.8,-0.1767024437,3.799460153
MODEL-INFERRED,1.2,0.4,-2,8.95,0.825,-0.1084916006,3.808760255
MODEL-INFERRED,1.2,0.4,-2,8.95,0.85,-0.04075246867,3.817905243
MODEL-INFERRED,1.2,0.4,-2,8.95,0.875,0.02018013261,3.825751864
MODEL-INFERRED,1.2,0.4,-2,8.95,0.9,0.08032643363,3.833434109
MODEL-INFERRED,1.2,0.4,-2,8.95,0.925,0.1363069897,3.841001476
MODEL-INFERRED,1.2,0.4,-2,8.95,0.95,0.1923363875,3.84860594
MODEL-INFERRED,1.2,0.4,-2,8.95,0.975,0.2486102343,3.856279546
MODEL-INFERRED,1.2,0.4,-2,8.95,1,0.302143262,3.86433829
MODEL-INFERRED,1.2,0.4,-2,8.95,1.025,0.3546211368,3.872613901
MODEL-INFERRED,1.2,0.4,-2,8.95,1.05,0.4054817115,3.881282322
MODEL-INFERRED,1.2,0.4,-2,8.95,1.075,0.4552929254,3.890715174
MODEL-INFERRED,1.2,0.4,-2,8.95,1.1,0.5041047067,3.900631505
MODEL-INFERRED,1.2,0.4,-2,8.95,1.125,0.5518287903,3.910632891
MODEL-INFERRED,1.2,0.4,-2,8.95,1.15,0.5986893703,3.92054925
MODEL-INFERRED,1.2,0.4,-2,8.95,1.175,0.6447645002,3.930219497
MODEL-INFERRED,1.2,0.4,-2,8.95,1.2,0.6899729747,3.939659954
MODEL-INFERRED,1.2,0.4,-2,8.95,1.225,0.7345082201,3.949063104
MODEL-INFERRED,1.2,0.4,-2,8.95,1.25,0.7788137597,3.95843632
MODEL-INFERRED,1.2,0.4,-2,8.95,1.275,0.8223847237,3.967669074
MODEL-INFERRED,1.2,0.4,-2,8.95,1.3,0.865833891,3.976757736
MODEL-INFERRED,1.2,0.4,-2,8.95,1.325,0.9088159894,3.985543958
MODEL-INFERRED,1.2,0.4,-2,8.95,1.35,0.9518490983,3.994200623
MODEL-INFERRED,1.2,0.4,-2,8.95,1.375,0.994484524,4.002576079
MODEL-INFERRED,1.2,0.4,-2,8.95,1.4,1.037291939,4.010854512
MODEL-INFERRED,1.2,0.4,-2,8.95,1.425,1.079996286,4.018898318
MODEL-INFERRED,1.2,0.4,-2,8.95,1.45,1.122306247,4.02652812
MODEL-INFERRED,1.2,0.4,-2,8.95,1.475,1.163850456,4.033546545
MODEL-INFERRED,1.2,0.4,-2,8.95,1.5,1.204843976,4.040123763
MODEL-INFERRED,1.2,0.4,-2,9,0.5,-1.117130192,3.663437107
MODEL-INFERRED,1.2,0.4,-2,9,0.525,-1.028170345,3.675337343
MODEL-INFERRED,1.2,0.4,-2,9,0.55,-0.9391630279,3.687344109
MODEL-INFERRED,1.2,0.4,-2,9,0.575,-0.8516041358,3.700273639
MODEL-INFERRED,1.2,0.4,-2,9,0.6,-0.7646383177,3.713243455
MODEL-INFERRED,1.2,0.4,-2,9,0.625,-0.684423873,3.725584869
MODEL-INFERRED,1.2,0.4,-2,9,0.65,-0.6046616856,3.73787838
MODEL-INFERRED,1.2,0.4,-2,9,0.675,-0.5247789098,3.750182374
MODEL-INFERRED,1.2,0.4,-2,9,0.7,-0.4453760117,3.762340876
MODEL-INFERRED,1.2,0.4,-2,9,0.725,-0.377198303,3.771821602
MODEL-INFERRED,1.2,0.4,-2,9,0.75,-0.3095137845,3.781137743
MODEL-INFERRED,1.2,0.4,-2,9,0.775,-0.2415476773,3.790457357
MODEL-INFERRED,1.2,0.4,-2,9,0.8,-0.1732795918,3.799776549
MODEL-INFERRED,1.2,0.4,-2,9,0.825,-0.1046754474,3.809092572
MODEL-INFERRED,1.2,0.4,-2,9,0.85,-0.03596797431,3.818350087
MODEL-INFERRED,1.2,0.4,-2,9,0.875,0.02478778245,3.826101797
MODEL-INFERRED,1.2,0.4,-2,9,0.9,0.08511430046,3.833790007
MODEL-INFERRED,1.2,0.4,-2,9,0.925,0.1418429701,3.841415434
MODEL-INFERRED,1.2,0.4,-2,9,0.95,0.1984127109,3.849085931
MODEL-INFERRED,1.2,0.4,-2,9,0.975,0.2553823681,3.856823891
MODEL-INFERRED,1.2,0.4,-2,9,1,0.3093674851,3.864976696
MODEL-INFERRED,1.2,0.4,-2,9,1.025,0.3624839712,3.873345351
MODEL-INFERRED,1.2,0.4,-2,9,1.05,0.414001603,3.882193607
MODEL-INFERRED,1.2,0.4,-2,9,1.075,0.4645609224,3.891788291
MODEL-INFERRED,1.2,0.4,-2,9,1.1,0.5139696251,3.901741705
MODEL-INFERRED,1.2,0.4,-2,9,1.125,0.5626536089,3.911888381
MODEL-INFERRED,1.2,0.4,-2,9,1.15,0.6103187928,3.921877318
MODEL-INFERRED,1.2,0.4,-2,9,1.175,0.6573669127,3.931599479
MODEL-INFERRED,1.2,0.4,-2,9,1.2,0.7036300539,3.941129943
MODEL-INFERRED,1.2,0.4,-2,9,1.225,0.749311357,3.950670001
MODEL-INFERRED,1.2,0.4,-2,9,1.25,0.7950967194,3.960231074
MODEL-INFERRED,1.2,0.4,-2,9,1.275,0.8402622382,3.969700365
MODEL-INFERRED,1.2,0.4,-2,9,1.3,0.8856260789,3.979113911
MODEL-INFERRED,1.2,0.4,-2,9,1.325,0.9306528243,3.988230034
MODEL-INFERRED,1.2,0.4,-2,9,1.35,0.9763672057,3.99734044
MODEL-INFERRED,1.2,0.4,-2,9,1.375,1.021667357,4.006074817
MODEL-INFERRED,1.2,0.4,-2,9,1.4,1.067122926,4.014621403
MODEL-INFERRED,1.2,0.4,-2,9,1.425,1.112295891,4.022772372
MODEL-INFERRED,1.2,0.4,-2,9,1.45,1.156622215,4.030199322
MODEL-INFERRED,1.2,0.4,-2,9,1.475,1.199499917,4.036511533
MODEL-INFERRED,1.2,0.4,-2,9,1.5,1.240594641,4.041493327
MODEL-INFERRED,1.2,0.4,-2,9.05,0.5,-1.11598233,3.663509
MODEL-INFERRED,1.2,0.4,-2,9.05,0.525,-1.026931834,3.675412362
MODEL-INFERRED,1.2,0.4,-2,9.05,0.55,-0.9375867509,3.687495822
MODEL-INFERRED,1.2,0.4,-2,9.05,0.575,-0.849936226,3.700447482
MODEL-INFERRED,1.2,0.4,-2,9.05,0.6,-0.7629000115,3.713439814
MODEL-INFERRED,1.2,0.4,-2,9.05,0.625,-0.6824968946,3.725800353
MODEL-INFERRED,1.2,0.4,-2,9.05,0.65,-0.6026086358,3.738110706
MODEL-INFERRED,1.2,0.4,-2,9.05,0.675,-0.5224909053,3.750442195
MODEL-INFERRED,1.2,0.4,-2,9.05,0.7,-0.4424500983,3.762716803
MODEL-INFERRED,1.2,0.4,-2,9.05,0.725,-0.3743998777,3.772122924
MODEL-INFERRED,1.2,0.4,-2,9.05,0.75,-0.3063880622,3.781461954
MODEL-INFERRED,1.2,0.4,-2,9.05,0.775,-0.2380692069,3.790799983
MODEL-INFERRED,1.2,0.4,-2,9.05,0.8,-0.1694252916,3.800135679
MODEL-INFERRED,1.2,0.4,-2,9.05,0.825,-0.1004077572,3.809462073
MODEL-INFERRED,1.2,0.4,-2,9.05,0.85,-0.03166220698,3.818655472
MODEL-INFERRED,1.2,0.4,-2,9.05,0.875,0.03002153233,3.826499221
MODEL-INFERRED,1.2,0.4,-2,9.05,0.9,0.09118261542,3.834217789
MODEL-INFERRED,1.2,0.4,-2,9.05,0.925,0.1481841465,3.841896538
MODEL-INFERRED,1.2,0.4,-2,9.05,0.95,0.2053400766,3.849639993
MODEL-INFERRED,1.2,0.4,-2,9.05,0.975,0.2629051617,3.857453347
MODEL-INFERRED,1.2,0.4,-2,9.05,1,0.3175739752,3.865699902
MODEL-INFERRED,1.2,0.4,-2,9.05,1.025,0.3715050323,3.874180579
MODEL-INFERRED,1.2,0.4,-2,9.05,1.05,0.4237852282,3.883182184
MODEL-INFERRED,1.2,0.4,-2,9.05,1.075,0.475099711,3.89291751
MODEL-INFERRED,1.2,0.4,-2,9.05,1.1,0.5255323911,3.903086048
MODEL-INFERRED,1.2,0.4,-2,9.05,1.125,0.5750143771,3.913305825
MODEL-INFERRED,1.2,0.4,-2,9.05,1.15,0.6238420336,3.923401305
MODEL-INFERRED,1.2,0.4,-2,9.05,1.175,0.6720379712,3.933240977
MODEL-INFERRED,1.2,0.4,-2,9.05,1.2,0.7196445785,3.94292652
MODEL-INFERRED,1.2,0.4,-2,9.05,1.225,0.7669682712,3.952618163
MODEL-INFERRED,1.2,0.4,-2,9.05,1.25,0.8147224201,3.962471998
MODEL-INFERRED,1.2,0.4,-2,9.05,1.275,0.862216167,3.972337249
MODEL-INFERRED,1.2,0.4,-2,9.05,1.3,0.910237754,3.982199794
MODEL-INFERRED,1.2,0.4,-2,9.05,1.325,0.9583451092,3.991810049
MODEL-INFERRED,1.2,0.4,-2,9.05,1.35,1.007047394,4.001295354
MODEL-INFERRED,1.2,0.4,-2,9.05,1.375,1.05512725,4.010239582
MODEL-INFERRED,1.2,0.4,-2,9.05,1.4,1.103539734,4.018847041
MODEL-INFERRED,1.2,0.4,-2,9.05,1.425,1.150464445,4.026337036
MODEL-INFERRED,1.2,0.4,-2,9.05,1.45,1.195306662,4.032203272
MODEL-INFERRED,1.2,0.4,-2,9.05,1.475,1.237890665,4.035989774
MODEL-INFERRED,1.2,0.4,-2,9.05,1.5,1.279722548,4.038229874
MODEL-INFERRED,1.2,0.4,-2,9.1,0.5,-1.114749816,3.663599412
MODEL-INFERRED,1.2,0.4,-2,9.1,0.525,-1.025489462,3.675529058
MODEL-INFERRED,1.2,0.4,-2,9.1,0.55,-0.9359196165,3.68766673
MODEL-INFERRED,1.2,0.4,-2,9.1,0.575,-0.848120522,3.700640044
MODEL-INFERRED,1.2,0.4,-2,9.1,0.6,-0.7609028459,3.713665816
MODEL-INFERRED,1.2,0.4,-2,9.1,0.625,-0.6804384759,3.726038911
MODEL-INFERRED,1.2,0.4,-2,9.1,0.65,-0.6003143102,3.738377034
MODEL-INFERRED,1.2,0.4,-2,9.1,0.675,-0.5199343431,3.750737032
MODEL-INFERRED,1.2,0.4,-2,9.1,0.7,-0.4398095304,3.762991998
MODEL-INFERRED,1.2,0.4,-2,9.1,0.725,-0.3712169412,3.772473681
MODEL-INFERRED,1.2,0.4,-2,9.1,0.75,-0.3028522382,3.781830689
MODEL-INFERRED,1.2,0.4,-2,9.1,0.775,-0.2341792509,3.791185941
MODEL-INFERRED,1.2,0.4,-2,9.1,0.8,-0.1651184862,3.800534586
MODEL-INFERRED,1.2,0.4,-2,9.1,0.825,-0.09561670488,3.809878083
MODEL-INFERRED,1.2,0.4,-2,9.1,0.85,-0.02640061656,3.81906558
MODEL-INFERRED,1.2,0.4,-2,9.1,0.875,0.03600414792,3.826956621
MODEL-INFERRED,1.2,0.4,-2,9.1,0.9,0.09764506763,3.834696041
MODEL-INFERRED,1.2,0.4,-2,9.1,0.925,0.1553820772,3.842444874
MODEL-INFERRED,1.2,0.4,-2,9.1,0.95,0.21316607,3.850263429
MODEL-INFERRED,1.2,0.4,-2,9.1,0.975,0.2714212147,3.858187648
MODEL-INFERRED,1.2,0.4,-2,9.1,1,0.3270401866,3.86653754
MODEL-INFERRED,1.2,0.4,-2,9.1,1.025,0.3817780453,3.87516073
MODEL-INFERRED,1.2,0.4,-2,9.1,1.05,0.435017764,3.884327944
MODEL-INFERRED,1.2,0.4,-2,9.1,1.075,0.4873297194,3.894247905
MODEL-INFERRED,1.2,0.4,-2,9.1,1.1,0.5387099148,3.904602528
MODEL-INFERRED,1.2,0.4,-2,9.1,1.125,0.589503169,3.914944057
MODEL-INFERRED,1.2,0.4,-2,9.1,1.15,0.6396939197,3.925195551
MODEL-INFERRED,1.2,0.4,-2,9.1,1.175,0.6894738183,3.935192052
MODEL-INFERRED,1.2,0.4,-2,9.1,1.2,0.7391419846,3.945144293
MODEL-INFERRED,1.2,0.4,-2,9.1,1.225,0.7887121196,3.955178054
MODEL-INFERRED,1.2,0.4,-2,9.1,1.25,0.8392877496,3.965489982
MODEL-INFERRED,1.2,0.4,-2,9.1,1.275,0.8899416886,3.975858223
MODEL-INFERRED,1.2,0.4,-2,9.1,1.3,0.9412568957,3.986191326
MODEL-INFERRED,1.2,0.4,-2,9.1,1.325,0.9927721153,3.996221018
MODEL-INFERRED,1.2,0.4,-2,9.1,1.35,1.044858739,4.005885446
MODEL-INFERRED,1.2,0.4,-2,9.1,1.375,1.095566885,4.014456035
MODEL-INFERRED,1.2,0.4,-2,9.1,1.4,1.145836792,4.021970969
MODEL-INFERRED,1.2,0.4,-2,9.1,1.425,1.193950646,4.027541037
MODEL-INFERRED,1.2,0.4,-2,9.1,1.45,1.240332238,4.030831615
MODEL-INFERRED,1.2,0.4,-2,9.1,1.475,1.290365325,4.034609257
MODEL-INFERRED,1.2,0.4,-2,9.1,1.5,1.385826604,4.047604776
MODEL-INFERRED,1.2,0.4,-2,9.15,0.5,-1.113371762,3.663716286
MODEL-INFERRED,1.2,0.4,-2,9.15,0.525,-1.023910844,3.675670995
MODEL-INFERRED,1.2,0.4,-2,9.15,0.55,-0.9341184059,3.687851022
MODEL-INFERRED,1.2,0.4,-2,9.15,0.575,-0.846189195,3.700848883
MODEL-INFERRED,1.2,0.4,-2,9.15,0.6,-0.7588434293,3.713908617
MODEL-INFERRED,1.2,0.4,-2,9.15,0.625,-0.6781379497,3.726311698
MODEL-INFERRED,1.2,0.4,-2,9.15,0.65,-0.5977426737,3.738680943
MODEL-INFERRED,1.2,0.4,-2,9.15,0.675,-0.5171044996,3.751067492
MODEL-INFERRED,1.2,0.4,-2,9.15,0.7,-0.4366657084,3.763345219
MODEL-INFERRED,1.2,0.4,-2,9.15,0.725,-0.367642707,3.77286826
MODEL-INFERRED,1.2,0.4,-2,9.15,0.75,-0.2989240821,3.782242874
MODEL-INFERRED,1.2,0.4,-2,9.15,0.775,-0.2298198321,3.791615289
MODEL-INFERRED,1.2,0.4,-2,9.15,0.8,-0.160266096,3.80098494
MODEL-INFERRED,1.2,0.4,-2,9.15,0.825,-0.09015395208,3.810352323
MODEL-INFERRED,1.2,0.4,-2,9.15,0.85,-0.01989196874,3.819622993
MODEL-INFERRED,1.2,0.4,-2,9.15,0.875,0.04279560847,3.827473819
MODEL-INFERRED,1.2,0.4,-2,9.15,0.9,0.1050247566,3.835240776
MODEL-INFERRED,1.2,0.4,-2,9.15,0.925,0.1635737852,3.843067749
MODEL-INFERRED,1.2,0.4,-2,9.15,0.95,0.2221935325,3.850986316
MODEL-INFERRED,1.2,0.4,-2,9.15,0.975,0.2814622332,3.859013302
MODEL-INFERRED,1.2,0.4,-2,9.15,1,0.33790136,3.867492417
MODEL-INFERRED,1.2,0.4,-2,9.15,1.025,0.3936252737,3.876226476
MODEL-INFERRED,1.2,0.4,-2,9.15,1.05,0.4478835509,3.885656518
MODEL-INFERRED,1.2,0.4,-2,9.15,1.075,0.5014285555,3.895833656
MODEL-INFERRED,1.2,0.4,-2,9.15,1.1,0.5542018741,3.906318991
MODEL-INFERRED,1.2,0.4,-2,9.15,1.125,0.6065297134,3.916869757
MODEL-INFERRED,1.2,0.4,-2,9.15,1.15,0.6585744474,3.927277162
MODEL-INFERRED,1.2,0.4,-2,9.15,1.175,0.7107731339,3.937665779
MODEL-INFERRED,1.2,0.4,-2,9.15,1.2,0.7631329815,3.948019964
MODEL-INFERRED,1.2,0.4,-2,9.15,1.225,0.815940782,3.958555844
MODEL-INFERRED,1.2,0.4,-2,9.15,1.25,0.8700577339,3.969368815
MODEL-INFERRED,1.2,0.4,-2,9.15,1.275,0.9245441145,3.980296785
MODEL-INFERRED,1.2,0.4,-2,9.15,1.3,0.9799626604,3.991058288
MODEL-INFERRED,1.2,0.4,-2,9.15,1.325,1.035098845,4.001049222
MODEL-INFERRED,1.2,0.4,-2,9.15,1.35,1.089955246,4.009937088
MODEL-INFERRED,1.2,0.4,-2,9.15,1.375,1.144207668,4.017447445
MODEL-INFERRED,1.2,0.4,-2,9.15,1.4,1.204247935,4.025300292
MODEL-INFERRED,1.2,0.4,-2,9.15,1.425,1.269771368,4.032489578
MODEL-INFERRED,1.2,0.4,-2,9.15,1.45,1.343105598,4.037420165
MODEL-INFERRED,1.2,0.4,-2,9.15,1.475,1.423399253,4.037163715
MODEL-INFERRED,1.2,0.4,-2,9.2,0.5,-1.111887206,3.663838281
MODEL-INFERRED,1.2,0.4,-2,9.2,0.525,-1.02217961,3.675827811
MODEL-INFERRED,1.2,0.4,-2,9.2,0.55,-0.9322036375,3.688039828
MODEL-INFERRED,1.2,0.4,-2,9.2,0.575,-0.8441352677,3.701077985
MODEL-INFERRED,1.2,0.4,-2,9.2,0.6,-0.7565115643,3.714189018
MODEL-INFERRED,1.2,0.4,-2,9.2,0.625,-0.6755514217,3.726624678
MODEL-INFERRED,1.2,0.4,-2,9.2,0.65,-0.5949225674,3.739019296
MODEL-INFERRED,1.2,0.4,-2,9.2,0.675,-0.5138788808,3.751451876
MODEL-INFERRED,1.2,0.4,-2,9.2,0.7,-0.433410161,3.763680867
MODEL-INFERRED,1.2,0.4,-2,9.2,0.725,-0.3636746952,3.773307291
MODEL-INFERRED,1.2,0.4,-2,9.2,0.75,-0.2945184321,3.78270417
MODEL-INFERRED,1.2,0.4,-2,9.2,0.775,-0.224903059,3.792100284
MODEL-INFERRED,1.2,0.4,-2,9.2,0.8,-0.1547255864,3.80149978
MODEL-INFERRED,1.2,0.4,-2,9.2,0.825,-0.0839079186,3.81089163
MODEL-INFERRED,1.2,0.4,-2,9.2,0.85,-0.0128154559,3.820197863
MODEL-INFERRED,1.2,0.4,-2,9.2,0.875,0.05052932403,3.828060936
MODEL-INFERRED,1.2,0.4,-2,9.2,0.9,0.1140407076,3.835859732
MODEL-INFERRED,1.2,0.4,-2,9.2,0.925,0.1729794508,3.843781913
MODEL-INFERRED,1.2,0.4,-2,9.2,0.95,0.2325581581,3.85181589
MODEL-INFERRED,1.2,0.4,-2,9.2,0.975,0.2927606712,3.859982937
MODEL-INFERRED,1.2,0.4,-2,9.2,1,0.3503363602,3.868566077
MODEL-INFERRED,1.2,0.4,-2,9.2,1.025,0.4072393803,3.87751908
MODEL-INFERRED,1.2,0.4,-2,9.2,1.05,0.4629811638,3.88720994
MODEL-INFERRED,1.2,0.4,-2,9.2,1.075,0.5180340439,3.897626972
MODEL-INFERRED,1.2,0.4,-2,9.2,1.1,0.5726257905,3.908392673
MODEL-INFERRED,1.2,0.4,-2,9.2,1.125,0.6270756132,3.919170466
MODEL-INFERRED,1.2,0.4,-2,9.2,1.15,0.6819780926,3.930057184
MODEL-INFERRED,1.2,0.4,-2,9.2,1.175,0.73731643,3.940896893
MODEL-INFERRED,1.2,0.4,-2,9.2,1.2,0.7932530605,3.95177266
MODEL-INFERRED,1.2,0.4,-2,9.2,1.225,0.85016607,3.962916544
MODEL-INFERRED,1.2,0.4,-2,9.2,1.25,0.9087354213,3.974245509
MODEL-INFERRED,1.2,0.4,-2,9.2,1.275,0.9677855228,3.985454585
MODEL-INFERRED,1.2,0.4,-2,9.2,1.3,1.027216385,3.995888688
MODEL-INFERRED,1.2,0.4,-2,9.2,1.325,1.085527437,4.004704661
MODEL-INFERRED,1.2,0.4,-2,9.2,1.35,1.148411649,4.013181482
MODEL-INFERRED,1.2,0.4,-2,9.2,1.375,1.217165106,4.0209879
MODEL-INFERRED,1.2,0.4,-2,9.2,1.4,1.295304389,4.026857204
MODEL-INFERRED,1.2,0.4,-2,9.2,1.425,1.386854325,4.026525179
MODEL-INFERRED,1.2,0.4,-2,9.25,0.5,-1.110185773,3.66402089
MODEL-INFERRED,1.2,0.4,-2,9.25,0.525,-1.020305359,3.676004741
MODEL-INFERRED,1.2,0.4,-2,9.25,0.55,-0.9301680723,3.688256994
MODEL-INFERRED,1.2,0.4,-2,9.25,0.575,-0.8418555602,3.701339334
MODEL-INFERRED,1.2,0.4,-2,9.25,0.6,-0.7537155193,3.714530615
MODEL-INFERRED,1.2,0.4,-2,9.25,0.625,-0.6727370503,3.726971033
MODEL-INFERRED,1.2,0.4,-2,9.25,0.65,-0.5917181608,3.739410648
MODEL-INFERRED,1.2,0.4,-2,9.25,0.675,-0.5102657887,3.751885959
MODEL-INFERRED,1.2,0.4,-2,9.25,0.7,-0.4294726459,3.764129789
MODEL-INFERRED,1.2,0.4,-2,9.25,0.725,-0.3592140303,3.773800983
