label,reduction_id,planet,spectrum_type,authors,bibcode,doi,facility,instrument,program,program_status,reduction_note,archive_spec_path,declared_points,wavelength_min_um,wavelength_max_um,data_source
OBSERVED,5eb12f954c79a4938057,LTT 3780 b,eclipse,Allen et al. 2025,2025AJ....170..240A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,"Table 2, F1500W, Transitspectroscopy Reduction, Joint Fit",51/42/72/33/LTT_3780_b_3.12528_5859_3.tbl,1,15,15,NASA Exoplanet Archive spectra index
OBSERVED,d357fc68c57ab6e0acba,LTT 3780 b,eclipse,Allen et al. 2025,2025AJ....170..240A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,"Table 2, F1500W, Transitspectroscopy Reduction, Observation 14",68/35/19/29/LTT_3780_b_3.12528_5859_1.tbl,1,15,15,NASA Exoplanet Archive spectra index
OBSERVED,1271a41e9602c915ac10,LTT 3780 b,eclipse,Allen et al. 2025,2025AJ....170..240A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,"Table 2, F1500W, Alternate Reduction, Observation 15",91/41/38/37/LTT_3780_b_3.12528_5859_5.tbl,1,15,15,NASA Exoplanet Archive spectra index
OBSERVED,958691787d0d9f16eee5,LTT 3780 c,transmission,Rigby et al. 2025,2025ApJ...995L..70R,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,"Figure 2, SOSS",22/07/32/14/TOI_732_c_3.12529_5941_3.tbl,1018,0.8527,2.8262,NASA Exoplanet Archive spectra index
OBSERVED,82a1b8b1eb0c2a4ac3a2,LTT 3780 c,transmission,Rigby et al. 2025,2025ApJ...995L..70R,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"Figure 2, NRS2",37/47/53/19/TOI_732_c_3.12529_5941_5.tbl,980,3.8242,5.1721,NASA Exoplanet Archive spectra index
OBSERVED,6aa61861257ad104113f,LTT 3780 c,transmission,Rigby et al. 2025,2025ApJ...995L..70R,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,"Figure 4, JexoPipe pipeline",46/26/39/65/TOI_732_c_3.12529_5941_1.tbl,29,5.777,11.7932,NASA Exoplanet Archive spectra index
OBSERVED,a190bcf8c256ccc31802,LTT 3780 c,transmission,Rigby et al. 2025,2025ApJ...995L..70R,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,"Figure 4, JexoRes pipeline",65/90/15/73/TOI_732_c_3.12529_5941_2.tbl,29,5.777,11.7932,NASA Exoplanet Archive spectra index
OBSERVED,2e4f3e1c3299e7dbbeee,LTT 3780 c,transmission,Rigby et al. 2025,2025ApJ...995L..70R,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"Figure 2, NRS1",68/93/16/79/TOI_732_c_3.12529_5941_4.tbl,695,2.7423,3.7138,NASA Exoplanet Archive spectra index
OBSERVED,39c5e0816352b8ce252e,LTT 9779 b,eclipse,Dragomir et al. 2020,2020ApJ...903L...6D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 2; global ch1 & ch2,85/85/05/29/LTT_9779_b_3.12596_6011_1.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,e70e01ce653562e0e91c,LTT 9779 b,eclipse,Coulombe et al. 2025,2025NatAs...9..512C,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,Extended Data Figure 4,15/41/97/77/LTT_9779_b_3.12596_5650_1.tbl,32,0.6156,2.7893,NASA Exoplanet Archive spectra index
OBSERVED,575c545a04c7bbc083e4,LTT 9779 b,transmission,Crossfield et al. 2020,2020ApJ...903L...7C,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 2,67/76/08/52/LTT_9779_b_3.12596_6019_1.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,36d1c9ce77c13071c296,LTT 9779 b,transmission,Edwards et al. 2023,2023AJ....166..158E,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,,10/95/63/09/LTT_9779_b_3.12596_5198_1.tbl,38,0.8375,1.6295,NASA Exoplanet Archive spectra index
OBSERVED,1accd90d5553dda991a6,LTT 9779 b,transmission,Radica et al. 2024,2024ApJ...962L..20R,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,SOSS mode,11/18/58/25/LTT_9779_b_3.12596_5328_1.tbl,227,0.6064,2.7286,NASA Exoplanet Archive spectra index
OBSERVED,6dc4fce71c6fd062b8db,Luhman 16 b,direct imaging,Biller et al. 2024,2024MNRAS.532.2207B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,single date stamp; all 219 available on zenodo,17/22/84/93/WISE_J104915.57_531906.1_A_b_3.19807_5694_1.tbl,194,5.1715,11.1035,NASA Exoplanet Archive spectra index
OBSERVED,29ef5721a747822bc055,Luhman 16 b,direct imaging,Biller et al. 2024,2024MNRAS.532.2207B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec),,not_provided_by_archive_index,single date stamp; all 219 available on zenodo,94/05/83/12/WISE_J104915.57_531906.1_A_b_3.19807_5694_2.tbl,369,0.7804,5.225,NASA Exoplanet Archive spectra index
OBSERVED,48f6bdf055e28b80655d,MASCARA-1 b,eclipse,Bell et al. 2021,2021MNRAS.504.3316B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 4,80/11/26/38/MASCARA_1_b_3.12076_6052_2.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,ad70fd412cb1afb4e9f5,MASCARA-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 67658240, date is start time.",58/82/27/70/MASCARA_1_b_3.12076_5869_186.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,a8bb94a954092311e288,MASCARA-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 67659008, date is start time.",64/49/49/96/MASCARA_1_b_3.12076_5869_187.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,06b1ebc4feb9a57f80c3,MASCARA-1 b,transmission,Bell et al. 2021,2021MNRAS.504.3316B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 4,55/61/10/33/MASCARA_1_b_3.12076_6052_1.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,20fd6e83e4061964cb22,NGTS-2 b,transmission,Fairman et al. 2026,2026MNRAS.548ag528F,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,ExoTiC-JEDI reduction; R~400; figure 3,30/22/97/43/NGTS_2_b_3.12216_6018_2.tbl,239,2.773,5.1663,NASA Exoplanet Archive spectra index
OBSERVED,77a8b62fabe26fe33b41,NGTS-2 b,transmission,Fairman et al. 2026,2026MNRAS.548ag528F,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,ExoTiC-JEDI reduction; R~100; figure 3,67/88/65/23/NGTS_2_b_3.12216_6018_1.tbl,61,2.7767,5.1641,NASA Exoplanet Archive spectra index
OBSERVED,750f1591b3d3a40d6473,NGTS-2 b,transmission,Fairman et al. 2026,2026MNRAS.548ag528F,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,Tiberius reduction; R~400; figure 3,78/69/91/42/NGTS_2_b_3.12216_6018_4.tbl,241,2.7662,5.1661,NASA Exoplanet Archive spectra index
OBSERVED,730a75e68a3151a35b5d,NGTS-2 b,transmission,Fairman et al. 2026,2026MNRAS.548ag528F,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,Tiberius reduction; R~100; figure 3,92/01/66/78/NGTS_2_b_3.12216_6018_3.tbl,61,2.7765,5.1797,NASA Exoplanet Archive spectra index
OBSERVED,17a98afee914e79c071e,PDS 70 b,direct imaging,Christiaens et al. 2024,2024A&A...685L...1C,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,,08/77/43/85/PDS_70_b_3.12309_5459_1.tbl,2,1.874,4.834,NASA Exoplanet Archive spectra index
OBSERVED,2eacd86cd6b06f53e035,PDS 70 c,direct imaging,Christiaens et al. 2024,2024A&A...685L...1C,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,,04/94/66/38/PDS_70_c_3.12375_5459_1.tbl,2,1.874,4.834,NASA Exoplanet Archive spectra index
OBSERVED,fce1214bbd37e0dbec97,PSR J2322-2650 b,direct imaging,Zhang et al. 2025,2025ApJ...995L..64Z,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM,,not_provided_by_archive_index,"Planet spectrum not spatially resolved from host star; Quad, Figure 2",01/37/08/18/PSR_J2322_2650_b_3.12100_5868_4.tbl,392,0.6068,5.2872,NASA Exoplanet Archive spectra index
OBSERVED,ee7f345bef8213524af0,PSR J2322-2650 b,direct imaging,Zhang et al. 2025,2025ApJ...995L..64Z,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM,,not_provided_by_archive_index,"Planet spectrum not spatially resolved from host star; Dayside, Figure 2",18/49/97/48/PSR_J2322_2650_b_3.12100_5868_2.tbl,392,0.6068,5.2872,NASA Exoplanet Archive spectra index
OBSERVED,bcae56f5d3fdb5aa4d1e,PSR J2322-2650 b,direct imaging,Zhang et al. 2025,2025ApJ...995L..64Z,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G235H,,not_provided_by_archive_index,Planet spectrum not spatially resolved from host star; Figure 2,53/68/26/70/PSR_J2322_2650_b_3.12100_5868_1.tbl,3127,1.7012,3.0408,NASA Exoplanet Archive spectra index
OBSERVED,5130a1a07ead2dec1cbe,PSR J2322-2650 b,direct imaging,Zhang et al. 2025,2025ApJ...995L..64Z,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM,,not_provided_by_archive_index,"Planet spectrum not spatially resolved from host star; Nightside, Figure 2",82/60/54/09/PSR_J2322_2650_b_3.12100_5868_3.tbl,392,0.6068,5.2872,NASA Exoplanet Archive spectra index
OBSERVED,c7fbfaf27924b526273c,Qatar-1 b,eclipse,Croll et al. 2015,2015ApJ...802...28C,,3.58m Canada-France-Hawaii Telescope (CFHT) at Mauna Kea Observatory,WIRCam,,not_provided_by_archive_index,"Table 5, Qatar-1 Ks band",61/10/56/16/Qatar_1_b_3.11424_4119_1.tbl,1,2.15,2.15,NASA Exoplanet Archive spectra index
OBSERVED,fd0e75d5c726355c3bb3,Qatar-1 b,eclipse,Garhart et al. 2018,2018A&A...610A..55G,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 1,66/51/90/65/Qatar_1_b_3.11424_4187_1.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,d3b2e8501815596c84e9,Qatar-1 b,eclipse,Garhart et al. 2020,2020AJ....159..137G,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 1 & 6,15/25/49/50/Qatar_1_b_3.11424_5410_9.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,e423612a62ed087d5d41,Qatar-1 b,eclipse,Keating et al. 2020,2020AJ....159..225K,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,from Table 2,76/15/48/23/Qatar_1_b_3.11424_6037_1.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,fd32b91e93179f98d4e9,Qatar-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 51816960, date is start time.",11/59/74/89/Qatar_1_b_3.11424_5869_191.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,b1000ca48db70270dcb7,Qatar-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 65611008, date is start time.",29/82/25/04/Qatar_1_b_3.11424_5869_192.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,f62fd35cd11227366c4e,Qatar-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 65611776, date is start time.",46/21/40/05/Qatar_1_b_3.11424_5869_190.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,5b195d7718866e00dd7e,Qatar-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 51819776, date is start time.",49/52/73/12/Qatar_1_b_3.11424_5869_188.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,440e4ff536d465209297,Qatar-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 65611264, date is start time.",52/61/00/75/Qatar_1_b_3.11424_5869_193.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,fe6003f5ee48830274a7,Qatar-1 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 65611520, date is start time.",67/30/19/72/Qatar_1_b_3.11424_5869_189.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,deffacf0089e6c8b62a8,Qatar-1 b,transmission,von Essen et al. 2017,2017A&A...603A..20V,,Association of Universities for Research in Astronomy (AURA) 8.1m Frederick C. Gillett Gemini North Telescope at Mauna Kea Observatory,GMOS,,not_provided_by_archive_index,,35/34/28/92/Qatar_1_b_3.11424_4004_1.tbl,12,0.53,0.704,NASA Exoplanet Archive spectra index
OBSERVED,7808d04deeac99287947,Qatar-1 b,transmission,Jiang et al. 2023,2023A&A...675A..62J,,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS,,not_provided_by_archive_index,,61/18/80/40/Qatar_1_b_3.11424_5312_1.tbl,40,0.53,0.92,NASA Exoplanet Archive spectra index
OBSERVED,bcd47685aec13456a863,Qatar-2 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 61526016, date is start time.",32/65/17/75/Qatar_2_b_3.11425_5869_195.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,88135a6c0061395538f3,Qatar-2 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 61525760, date is start time.",51/20/56/32/Qatar_2_b_3.11425_5869_194.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,e44e2e594fc33720181e,Qatar-2 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 61524480, date is start time.",60/61/21/37/Qatar_2_b_3.11425_5869_196.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,cd2977bd81a43713eaab,Qatar-2 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 61524736, date is start time.",80/29/96/48/Qatar_2_b_3.11425_5869_197.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,a9df3b069ca7aa7f02a8,TOI-1130 b,transmission,Barat et al. 2026,2026ApJ..1002L..32B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,SOSS; order 2; figure 2,44/50/59/23/TOI_1130_b_3.12513_6013_2.tbl,2,0.7366,0.9258,NASA Exoplanet Archive spectra index
OBSERVED,6ca43c772eb95c37dbbd,TOI-1130 b,transmission,Barat et al. 2026,2026ApJ..1002L..32B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,SOSS; order 1; figure 2,45/64/48/23/TOI_1130_b_3.12513_6013_1.tbl,40,0.8729,2.7658,NASA Exoplanet Archive spectra index
OBSERVED,bf4f6022342ac541a3bc,TOI-1130 b,transmission,Barat et al. 2026,2026ApJ..1002L..32B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,NRS1; figure 2,54/81/79/30/TOI_1130_b_3.12513_6013_3.tbl,29,2.7203,3.6813,NASA Exoplanet Archive spectra index
OBSERVED,e76a7ce0c5dfdfd4b629,TOI-1130 b,transmission,Barat et al. 2026,2026ApJ..1002L..32B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,NRS2; figure 2,95/15/13/89/TOI_1130_b_3.12513_6013_4.tbl,39,3.8441,5.1293,NASA Exoplanet Archive spectra index
OBSERVED,bf07581fe847632c2e94,TOI-1268 b,transmission,P&eacute;rez-Gonz&aacute;lez et al. 2024,2024AJ....167..214P,,California Institute of Technology 5.1m (200inch) Hale Telescope at Palomar Observatory,Wide-field InfraRed Camera (WIRC),,not_provided_by_archive_index,,06/23/24/84/TOI_1268_b_3.13058_5365_1.tbl,1,1.083,1.083,NASA Exoplanet Archive spectra index
OBSERVED,3b1d4688debb14cd9bd4,TOI-1268 b,transmission,P&eacute;rez-Gonz&aacute;lez et al. 2024,2024AJ....167..214P,,Transiting Exoplanet Survey Satellite,TESS CCD Array,,not_provided_by_archive_index,,11/32/82/76/TOI_1268_b_3.13058_5365_2.tbl,1,0.787,0.787,NASA Exoplanet Archive spectra index
OBSERVED,a23879edcc9a499f6bdb,TOI-1468 b,eclipse,Meier Vald&eacute;s et al. 2025,2025A&A...698A..68M,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,"F1500W filter, Joint fitting",13/38/39/13/TOI_1468_b_3.14318_5673_4.tbl,1,15,15,NASA Exoplanet Archive spectra index
OBSERVED,d54e4fbbf8b52ff237c7,TOI-1468 b,eclipse,Meier Vald&eacute;s et al. 2025,2025A&A...698A..68M,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,"F1500W filter, Visit 2",52/62/59/26/TOI_1468_b_3.14318_5673_2.tbl,1,15,15,NASA Exoplanet Archive spectra index
OBSERVED,69a3a203f43bd8e3356c,TOI-1468 b,eclipse,Meier Vald&eacute;s et al. 2025,2025A&A...698A..68M,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,"F1500W filter, Visit 3",78/76/00/06/TOI_1468_b_3.14318_5673_3.tbl,1,15,15,NASA Exoplanet Archive spectra index
OBSERVED,c83384532ced5267e376,TOI-1468 b,eclipse,Meier Vald&eacute;s et al. 2025,2025A&A...698A..68M,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI),,not_provided_by_archive_index,"F1500W filter, Visit 1",96/23/32/16/TOI_1468_b_3.14318_5673_1.tbl,1,15,15,NASA Exoplanet Archive spectra index
OBSERVED,7c43eec78fe364d6da0d,TOI-1685 b,eclipse,Luque et al. 2025,2025AJ....170...49L,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"Table 3, Prayer bead-Low-resolution emission spectrum (Combined)",45/16/02/56/TOI_1685_b_3.12738_5741_7.tbl,10,2.931,5.037,NASA Exoplanet Archive spectra index
OBSERVED,0a84aecf02afecb796f3,TOI-1685 b,transmission,Luque et al. 2025,2025AJ....170...49L,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"Table 7, Eureka! reduction, NRS1",08/92/33/83/TOI_1685_b_3.12738_5741_1.tbl,26,2.8605,3.6985,NASA Exoplanet Archive spectra index
OBSERVED,ac287fe2269fb4ac8933,TOI-1685 b,transmission,Luque et al. 2025,2025AJ....170...49L,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"Table 7, ExoTOC-JEDI reduction, NRS1",20/00/35/87/TOI_1685_b_3.12738_5741_3.tbl,26,2.8605,3.6985,NASA Exoplanet Archive spectra index
OBSERVED,82029227d911596154d4,TOI-1685 b,transmission,Luque et al. 2025,2025AJ....170...49L,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"Table 8, ExoTIC-JEDI reduction, NRS2",36/72/72/31/TOI_1685_b_3.12738_5741_6.tbl,40,3.84,5.155,NASA Exoplanet Archive spectra index
OBSERVED,aeb8d57831c8975e99ee,TOI-1685 b,transmission,Luque et al. 2025,2025AJ....170...49L,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"Table 8, Eureka! reduction, NRS2",40/08/93/14/TOI_1685_b_3.12738_5741_4.tbl,40,3.84,5.155,NASA Exoplanet Archive spectra index
OBSERVED,a5f414d00b2edf65e415,TOI-1685 b,transmission,Luque et al. 2025,2025AJ....170...49L,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"Table 7, Tiberius reduction, NRS1",55/77/22/55/TOI_1685_b_3.12738_5741_2.tbl,26,2.8605,3.6985,NASA Exoplanet Archive spectra index
