label,pl_name,hostname,hpic_star_name,gaia_dr3_id,tss25_tier,mass_class,draws,scenario,status,diameter_m,wavelength_nm,iwa_lambda_over_d,iwa_mas,contrast_floor,geometric_albedo_prior,argument_periapsis_treatment,mean_anomaly_treatment,eccentricity_treatment,inclination_treatment,minimum_mass_earth,true_mass_scenario_p16,true_mass_scenario_p50,true_mass_scenario_p84,mass_inclination_treatment,separation_mas_p16,separation_mas_p50,separation_mas_p84,contrast_p16,contrast_p50,contrast_p84,p_observable
FORECAST,TOI-1693 b,TOI-1693,TIC 353475866,3451908921382409472,3,inferred_mass_radius,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,0.381903149,0.6218397163,0.7363493643,8.583386084e-08,4.871077267e-07,1.346112234e-06,0
FORECAST,TOI-1693 b,TOI-1693,TIC 353475866,3451908921382409472,3,inferred_mass_radius,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,0.381903149,0.6218397163,0.7363493643,8.583386084e-08,4.871077267e-07,1.346112234e-06,0
FORECAST,TOI-1693 b,TOI-1693,TIC 353475866,3451908921382409472,3,inferred_mass_radius,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,0.381903149,0.6218397163,0.7363493643,8.583386084e-08,4.871077267e-07,1.346112234e-06,0
FORECAST,TOI-1759 b,TOI-1759,TIC 408636441,2216420110788943744,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.8615805668,2.167587708,2.827026706,4.426679874e-09,7.667055295e-08,2.557504218e-07,0
FORECAST,TOI-1759 b,TOI-1759,TIC 408636441,2216420110788943744,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.8615805668,2.167587708,2.827026706,4.426679874e-09,7.667055295e-08,2.557504218e-07,0
FORECAST,TOI-1759 b,TOI-1759,TIC 408636441,2216420110788943744,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.8615805668,2.167587708,2.827026706,4.426679874e-09,7.667055295e-08,2.557504218e-07,0
FORECAST,TOI-1801 b,TOI-1801,TIC 119584412,3980045523465047168,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.5813713166,1.771108005,2.329574536,4.155713927e-09,9.245024668e-08,2.984339482e-07,0
FORECAST,TOI-1801 b,TOI-1801,TIC 119584412,3980045523465047168,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.5813713166,1.771108005,2.329574536,4.155713927e-09,9.245024668e-08,2.984339482e-07,0
FORECAST,TOI-1801 b,TOI-1801,TIC 119584412,3980045523465047168,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.5813713166,1.771108005,2.329574536,4.155713927e-09,9.245024668e-08,2.984339482e-07,0
FORECAST,TOI-1807 b,TOI-1807,TIC 180695581,1476485996883837184,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.08797447266,0.2153991597,0.2779142739,1.127023118e-07,1.998190463e-06,5.687561503e-06,0
FORECAST,TOI-1807 b,TOI-1807,TIC 180695581,1476485996883837184,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.08797447266,0.2153991597,0.2779142739,1.127023118e-07,1.998190463e-06,5.687561503e-06,0
FORECAST,TOI-1807 b,TOI-1807,TIC 180695581,1476485996883837184,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.08797447266,0.2153991597,0.2779142739,1.127023118e-07,1.998190463e-06,5.687561503e-06,0
FORECAST,TOI-1860 b,TOI-1860,TIC 202426247,1620024491110370688,3,inferred_mass_radius,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,0.2313071896,0.3787002186,0.4461288977,9.917056331e-08,5.010960566e-07,1.390507526e-06,0
FORECAST,TOI-1860 b,TOI-1860,TIC 202426247,1620024491110370688,3,inferred_mass_radius,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,0.2313071896,0.3787002186,0.4461288977,9.917056331e-08,5.010960566e-07,1.390507526e-06,0
FORECAST,TOI-1860 b,TOI-1860,TIC 202426247,1620024491110370688,3,inferred_mass_radius,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,0.2313071896,0.3787002186,0.4461288977,9.917056331e-08,5.010960566e-07,1.390507526e-06,0
FORECAST,TOI-198 b,TOI-198,TIC 12421862,2333676738050041728,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.6787115332,2.014385364,2.879417786,2.284210912e-09,4.782935689e-08,1.56055943e-07,0
FORECAST,TOI-198 b,TOI-198,TIC 12421862,2333676738050041728,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.6787115332,2.014385364,2.879417786,2.284210912e-09,4.782935689e-08,1.56055943e-07,0
FORECAST,TOI-198 b,TOI-198,TIC 12421862,2333676738050041728,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.6787115332,2.014385364,2.879417786,2.284210912e-09,4.782935689e-08,1.56055943e-07,0
FORECAST,TOI-2018 b,TOI-2018,TIC 357501308,1272123859439770368,3,measured,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,TOI-2018 b,TOI-2018,TIC 357501308,1272123859439770368,3,measured,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,TOI-2018 b,TOI-2018,TIC 357501308,1272123859439770368,3,measured,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
FORECAST,TOI-2076 b,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.5054471722,1.450036748,2.023166659,3.960061639e-09,1.044394213e-07,3.503755522e-07,0
FORECAST,TOI-2076 b,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.5054471722,1.450036748,2.023166659,3.960061639e-09,1.044394213e-07,3.503755522e-07,0
FORECAST,TOI-2076 b,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.5054471722,1.450036748,2.023166659,3.960061639e-09,1.044394213e-07,3.503755522e-07,0
FORECAST,TOI-2076 c,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.7706296707,2.388584098,3.237321052,4.084575461e-09,8.800283997e-08,2.735403562e-07,0
FORECAST,TOI-2076 c,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.7706296707,2.388584098,3.237321052,4.084575461e-09,8.800283997e-08,2.735403562e-07,0
FORECAST,TOI-2076 c,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.7706296707,2.388584098,3.237321052,4.084575461e-09,8.800283997e-08,2.735403562e-07,0
FORECAST,TOI-2076 d,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,1.216635131,3.432912111,4.560774281,1.838708e-09,3.433761216e-08,1.148715311e-07,0
FORECAST,TOI-2076 d,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,1.216635131,3.432912111,4.560774281,1.838708e-09,3.433761216e-08,1.148715311e-07,0
FORECAST,TOI-2076 d,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,1.216635131,3.432912111,4.560774281,1.838708e-09,3.433761216e-08,1.148715311e-07,0
FORECAST,TOI-2076 e,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.2276498469,0.6234896779,0.8969451483,3.436729722e-09,1.413065917e-07,4.158902158e-07,0
FORECAST,TOI-2076 e,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.2276498469,0.6234896779,0.8969451483,3.436729722e-09,1.413065917e-07,4.158902158e-07,0
FORECAST,TOI-2076 e,TOI-2076,TIC 27491137,1490845584382687232,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.2276498469,0.6234896779,0.8969451483,3.436729722e-09,1.413065917e-07,4.158902158e-07,0
FORECAST,TOI-2134 b,TOI-2134,TIC 75878355,4610267648427698816,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.9995604495,2.354486505,3.290472831,9.557314887e-09,1.716089468e-07,4.705695783e-07,0
FORECAST,TOI-2134 b,TOI-2134,TIC 75878355,4610267648427698816,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.9995604495,2.354486505,3.290472831,9.557314887e-09,1.716089468e-07,4.705695783e-07,0
FORECAST,TOI-2134 b,TOI-2134,TIC 75878355,4610267648427698816,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.9995604495,2.354486505,3.290472831,9.557314887e-09,1.716089468e-07,4.705695783e-07,0
FORECAST,TOI-2134 c,TOI-2134,TIC 75878355,4610267648427698816,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,4.603796999,11.40313752,17.78732221,1.988095965e-09,4.503579967e-08,1.491286286e-07,0
FORECAST,TOI-2134 c,TOI-2134,TIC 75878355,4610267648427698816,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,4.603796999,11.40313752,17.78732221,1.988095965e-09,4.503579967e-08,1.491286286e-07,0
FORECAST,TOI-2134 c,TOI-2134,TIC 75878355,4610267648427698816,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,4.603796999,11.40313752,17.78732221,1.988095965e-09,4.503579967e-08,1.491286286e-07,0
FORECAST,TOI-2194 b,TOI-2194,TIC 271478281,6748283784056800384,3,inferred_mass_radius,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,TOI-2194 b,TOI-2194,TIC 271478281,6748283784056800384,3,inferred_mass_radius,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,TOI-2194 b,TOI-2194,TIC 271478281,6748283784056800384,3,inferred_mass_radius,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
FORECAST,TOI-2427 b,TOI-2427,TIC 142937186,5055663973297050624,3,inferred_mass_radius,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,0.4035592672,0.6129446872,0.7139448916,1.777855594e-07,9.283811283e-07,2.368068886e-06,0
FORECAST,TOI-2427 b,TOI-2427,TIC 142937186,5055663973297050624,3,inferred_mass_radius,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,0.4035592672,0.6129446872,0.7139448916,1.777855594e-07,9.283811283e-07,2.368068886e-06,0
FORECAST,TOI-2427 b,TOI-2427,TIC 142937186,5055663973297050624,3,inferred_mass_radius,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,0.4035592672,0.6129446872,0.7139448916,1.777855594e-07,9.283811283e-07,2.368068886e-06,0
FORECAST,TOI-244 b,TOI-244,TIC 118327550,5001098681543159040,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.5427829937,1.759962374,2.460157554,2.999247339e-09,9.761381098e-08,2.917772616e-07,0
FORECAST,TOI-244 b,TOI-244,TIC 118327550,5001098681543159040,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.5427829937,1.759962374,2.460157554,2.999247339e-09,9.761381098e-08,2.917772616e-07,0
FORECAST,TOI-244 b,TOI-244,TIC 118327550,5001098681543159040,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,0.5427829937,1.759962374,2.460157554,2.999247339e-09,9.761381098e-08,2.917772616e-07,0
FORECAST,TOI-2443 b,TOI-2443,TIC 318753380,2501948402746099456,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,1.237076716,3.145305319,4.830577657,3.276494746e-09,5.401655583e-08,1.84721223e-07,0
FORECAST,TOI-2443 b,TOI-2443,TIC 318753380,2501948402746099456,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,1.237076716,3.145305319,4.830577657,3.276494746e-09,5.401655583e-08,1.84721223e-07,0
FORECAST,TOI-2443 b,TOI-2443,TIC 318753380,2501948402746099456,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,1.237076716,3.145305319,4.830577657,3.276494746e-09,5.401655583e-08,1.84721223e-07,0
FORECAST,TOI-2459 b,TOI-2459,TIC 192790476,4807503030677131392,3,inferred_mass_radius,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,TOI-2459 b,TOI-2459,TIC 192790476,4807503030677131392,3,inferred_mass_radius,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,TOI-2459 b,TOI-2459,TIC 192790476,4807503030677131392,3,inferred_mass_radius,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
