draw,estimand,unsupported_reliability_scenario,integrated_rate,alpha,beta,imputed_valid_candidate_count,shape_weighted_effective_stars,label,gamma_earth_per_dlnp_dlnr,full_model_projected_hsu_box_rate,full_model_projected_bryson_earth_box_rate
2639,hsu_2019_fixed_box,lower,0.94661492562,1.2,-1.35,5,6.54522610203,MODEL-INFERRED,,,
2640,hsu_2019_fixed_box,lower,0.710730073328,2.85,-0.3,5,6.93882750964,MODEL-INFERRED,,,
2641,hsu_2019_fixed_box,lower,1.04839894256,2.85,-2.1,7,4.60997825099,MODEL-INFERRED,,,
2642,hsu_2019_fixed_box,lower,0.658361730958,3.75,0,4,6.5680034713,MODEL-INFERRED,,,
2643,hsu_2019_fixed_box,lower,0.40507963603,2.55,1.05,5,9.26566795953,MODEL-INFERRED,,,
2644,hsu_2019_fixed_box,lower,0.903725264541,2.7,0.45,5,8.05400921299,MODEL-INFERRED,,,
2645,hsu_2019_fixed_box,lower,0.328436558837,0.45,-0.75,3,8.40114165999,MODEL-INFERRED,,,
2646,hsu_2019_fixed_box,lower,2.64903571583,3.15,-3.3,9,3.21476144659,MODEL-INFERRED,,,
2647,hsu_2019_fixed_box,lower,0.246886683987,2.4,-3.3,2,3.64920558368,MODEL-INFERRED,,,
2648,hsu_2019_fixed_box,lower,0.506050139754,4.2,2.4,5,9.7846168926,MODEL-INFERRED,,,
2649,hsu_2019_fixed_box,lower,0.0826440190955,2.55,-1.5,1,5.42697378493,MODEL-INFERRED,,,
2650,hsu_2019_fixed_box,lower,0.710720246875,3.6,-2.1,2,4.17405873358,MODEL-INFERRED,,,
2651,hsu_2019_fixed_box,lower,1.36111841492,1.35,-1.65,5,6.15131617568,MODEL-INFERRED,,,
2652,hsu_2019_fixed_box,lower,0.611584008663,3,-1.2,4,5.4725475873,MODEL-INFERRED,,,
2653,hsu_2019_fixed_box,lower,1.04371981235,3.9,-1.35,4,4.81396631568,MODEL-INFERRED,,,
2654,hsu_2019_fixed_box,lower,0.75179054377,3.75,-1.35,3,4.97606107689,MODEL-INFERRED,,,
2655,hsu_2019_fixed_box,lower,0.991244010977,5.1,-1.05,3,4.68759263317,MODEL-INFERRED,,,
2656,hsu_2019_fixed_box,lower,0.35019111141,-0.75,3.3,3,18.9281854886,MODEL-INFERRED,,,
2657,hsu_2019_fixed_box,lower,0.465900720686,3.75,-2.85,2,3.48666118229,MODEL-INFERRED,,,
2658,hsu_2019_fixed_box,lower,0.41367530965,4.5,2.4,4,9.2911659214,MODEL-INFERRED,,,
2659,hsu_2019_fixed_box,lower,1.64611883814,0.6,-3.75,6,3.87966607975,MODEL-INFERRED,,,
2660,hsu_2019_fixed_box,lower,0.189884728116,-0.45,-5.1,1,3.2455048534,MODEL-INFERRED,,,
2661,hsu_2019_fixed_box,lower,0.00024084283796,1.05,-0.15,0,8.5962545909,MODEL-INFERRED,,,
2662,hsu_2019_fixed_box,lower,0.224584193193,0.15,-0.15,2,10.0881203581,MODEL-INFERRED,,,
2663,hsu_2019_fixed_box,lower,0.117604101139,1.2,-1.8,1,5.964065209,MODEL-INFERRED,,,
2664,hsu_2019_fixed_box,lower,0.677391632199,4.2,-4.5,3,2.16891093149,MODEL-INFERRED,,,
2665,hsu_2019_fixed_box,lower,1.0304448429,2.7,-0.15,5,7.25084970446,MODEL-INFERRED,,,
2666,hsu_2019_fixed_box,lower,1.09079581737,1.05,0,3,9.19805398553,MODEL-INFERRED,,,
2667,hsu_2019_fixed_box,lower,1.7053676408,3.6,-2.4,7,3.76201947909,MODEL-INFERRED,,,
2668,hsu_2019_fixed_box,lower,0.537257489817,1.8,1.35,5,10.5914529133,MODEL-INFERRED,,,
2669,hsu_2019_fixed_box,lower,0.165873896635,-0.6,-1.35,4,8.12553190491,MODEL-INFERRED,,,
2670,hsu_2019_fixed_box,lower,0.411588419136,1.8,-2.1,6,5.23544672401,MODEL-INFERRED,,,
2671,hsu_2019_fixed_box,lower,0.639574402257,1.65,-3.15,3,4.04394605457,MODEL-INFERRED,,,
2672,hsu_2019_fixed_box,lower,0.978119475526,2.85,-1.95,3,4.81445090781,MODEL-INFERRED,,,
2673,hsu_2019_fixed_box,lower,0.14984771182,1.8,0.3,2,8.92623734162,MODEL-INFERRED,,,
2674,hsu_2019_fixed_box,lower,2.10196128366,3.75,-4.2,6,2.39335585411,MODEL-INFERRED,,,
2675,hsu_2019_fixed_box,lower,1.03520709796,3.15,-1.65,5,4.9527263351,MODEL-INFERRED,,,
2676,hsu_2019_fixed_box,lower,0.562692112157,-0.9,-0.3,3,10.2668995101,MODEL-INFERRED,,,
2677,hsu_2019_fixed_box,lower,1.18083771545,2.85,-1.35,5,5.43692265982,MODEL-INFERRED,,,
2678,hsu_2019_fixed_box,lower,0.324606830149,2.85,1.35,5,9.54918066511,MODEL-INFERRED,,,
2679,hsu_2019_fixed_box,lower,0.246631364199,-0.15,2.7,4,16.3653929401,MODEL-INFERRED,,,
2680,hsu_2019_fixed_box,lower,1.14347425873,3.9,-1.95,4,4.26846381735,MODEL-INFERRED,,,
2681,hsu_2019_fixed_box,lower,0.118811794088,-1.2,0.45,2,12.82505379,MODEL-INFERRED,,,
2682,hsu_2019_fixed_box,lower,0.0711694928458,0,0.9,1,11.7747868929,MODEL-INFERRED,,,
2683,hsu_2019_fixed_box,lower,1.09697907774,2.1,-3.3,6,3.69885741902,MODEL-INFERRED,,,
2684,hsu_2019_fixed_box,lower,1.26559369215,1.65,-5.1,3,2.48559797855,MODEL-INFERRED,,,
2685,hsu_2019_fixed_box,lower,0.298667882177,0.3,-1.95,1,6.36513140335,MODEL-INFERRED,,,
2686,hsu_2019_fixed_box,lower,1.02802278733,2.25,-1.35,5,5.87193450612,MODEL-INFERRED,,,
2687,hsu_2019_fixed_box,lower,0.849250363111,1.65,1.65,6,11.3025889048,MODEL-INFERRED,,,
2688,hsu_2019_fixed_box,lower,0.448633729012,1.35,0.45,3,9.73108170426,MODEL-INFERRED,,,
2689,hsu_2019_fixed_box,lower,1.16510613558,2.7,-0.75,6,6.34966812768,MODEL-INFERRED,,,
2690,hsu_2019_fixed_box,lower,0.363725853226,1.05,0,2,9.16052440627,MODEL-INFERRED,,,
2691,hsu_2019_fixed_box,lower,1.14009317261,2.7,-0.3,4,6.94799249163,MODEL-INFERRED,,,
2692,hsu_2019_fixed_box,lower,0.143576851645,-0.6,-1.8,3,7.14509807947,MODEL-INFERRED,,,
2693,hsu_2019_fixed_box,lower,0.18880466472,1.5,2.7,3,14.0338097253,MODEL-INFERRED,,,
2694,hsu_2019_fixed_box,lower,0.448465433878,1.35,0.6,6,9.86068374614,MODEL-INFERRED,,,
2695,hsu_2019_fixed_box,lower,0.416725928566,3.3,1.95,3,10.1564240753,MODEL-INFERRED,,,
2696,hsu_2019_fixed_box,lower,0.844031594623,0.6,-4.2,3,3.60855083362,MODEL-INFERRED,,,
2697,hsu_2019_fixed_box,lower,0.170313962555,2.4,1.2,3,9.79065779262,MODEL-INFERRED,,,
2698,hsu_2019_fixed_box,lower,0.230748596866,3.75,0,4,6.63249621371,MODEL-INFERRED,,,
2699,hsu_2019_fixed_box,lower,0.149777480471,-0.6,-1.35,1,8.20742514854,MODEL-INFERRED,,,
2700,hsu_2019_fixed_box,lower,0.712042058857,1.2,-2.1,4,5.74314751928,MODEL-INFERRED,,,
2701,hsu_2019_fixed_box,lower,1.02681006655,2.25,-3.15,5,3.79526502369,MODEL-INFERRED,,,
2702,hsu_2019_fixed_box,lower,0.125239645936,0,-0.75,2,8.81059003298,MODEL-INFERRED,,,
2703,hsu_2019_fixed_box,lower,0.377230792434,4.05,-0.45,5,5.88439248293,MODEL-INFERRED,,,
2704,hsu_2019_fixed_box,lower,0.614740209003,2.85,-1.2,3,5.72436635656,MODEL-INFERRED,,,
2705,hsu_2019_fixed_box,lower,0.289764441535,2.4,0.75,2,8.90022184835,MODEL-INFERRED,,,
2706,hsu_2019_fixed_box,lower,0.359674700651,1.35,-1.8,4,5.8811984815,MODEL-INFERRED,,,
2707,hsu_2019_fixed_box,lower,0.694837301355,1.8,-2.25,3,5.07805991461,MODEL-INFERRED,,,
2708,hsu_2019_fixed_box,lower,0.33878577605,4.35,3.15,4,10.8292674274,MODEL-INFERRED,,,
2709,hsu_2019_fixed_box,lower,0.644995679131,1.05,0.15,5,9.36343181472,MODEL-INFERRED,,,
2710,hsu_2019_fixed_box,lower,1.11190152605,1.2,-0.9,7,7.49242658516,MODEL-INFERRED,,,
2711,hsu_2019_fixed_box,lower,0.618270937206,2.55,-1.5,4,5.5648749916,MODEL-INFERRED,,,
2712,hsu_2019_fixed_box,lower,0.133268106829,2.55,2.25,2,11.4918490516,MODEL-INFERRED,,,
2713,hsu_2019_fixed_box,lower,1.0459187465,3.75,1.2,8,8.44277872466,MODEL-INFERRED,,,
2714,hsu_2019_fixed_box,lower,0.202646164679,3.15,-0.45,3,6.34725673659,MODEL-INFERRED,,,
2715,hsu_2019_fixed_box,lower,1.21786893583,1.5,-2.25,6,5.17410516195,MODEL-INFERRED,,,
2716,hsu_2019_fixed_box,lower,0.514405407649,4.05,1.8,5,8.92058461932,MODEL-INFERRED,,,
2717,hsu_2019_fixed_box,lower,0.291300253157,2.55,-0.6,4,6.69477650683,MODEL-INFERRED,,,
2718,hsu_2019_fixed_box,lower,1.50677462652,1.8,-1.95,5,5.37578602074,MODEL-INFERRED,,,
2719,hsu_2019_fixed_box,lower,0.145216906045,-1.65,-1.2,1,9.71173581009,MODEL-INFERRED,,,
2720,hsu_2019_fixed_box,lower,1.37547326416,1.2,-1.5,8,6.51024424001,MODEL-INFERRED,,,
2721,hsu_2019_fixed_box,lower,0.90906484553,3,-1.65,3,5.04345019797,MODEL-INFERRED,,,
2722,hsu_2019_fixed_box,lower,0.547484257832,0.75,-0.9,5,7.8454106359,MODEL-INFERRED,,,
2723,hsu_2019_fixed_box,lower,0.312036337218,0.45,2.7,3,15.2654178754,MODEL-INFERRED,,,
2724,hsu_2019_fixed_box,lower,0.0603101103703,1.05,2.85,3,15.0773753705,MODEL-INFERRED,,,
2725,hsu_2019_fixed_box,lower,0.260916066497,4.65,-2.1,3,3.77261614528,MODEL-INFERRED,,,
2726,hsu_2019_fixed_box,lower,1.05812057547,4.8,-1.35,6,4.37203367704,MODEL-INFERRED,,,
2727,hsu_2019_fixed_box,lower,1.85393238775,2.7,-4.5,7,2.48494375852,MODEL-INFERRED,,,
2728,hsu_2019_fixed_box,lower,0.340892581306,2.1,0.75,5,9.20403568325,MODEL-INFERRED,,,
2729,hsu_2019_fixed_box,lower,0.586260979112,-0.6,-1.2,3,8.65862125062,MODEL-INFERRED,,,
2730,hsu_2019_fixed_box,lower,0.549098700351,1.8,0.9,4,9.96221832295,MODEL-INFERRED,,,
2731,hsu_2019_fixed_box,lower,1.39807390662,2.1,-1.95,6,5.13708451804,MODEL-INFERRED,,,
2732,hsu_2019_fixed_box,lower,0.460270482989,4.2,-0.15,2,6.0215015175,MODEL-INFERRED,,,
2733,hsu_2019_fixed_box,lower,0.497691370731,3.15,-0.15,4,7.00391038221,MODEL-INFERRED,,,
2734,hsu_2019_fixed_box,lower,1.60538458391,3.45,-0.75,11,5.86908580322,MODEL-INFERRED,,,
2735,hsu_2019_fixed_box,lower,0.167178378449,1.8,-0.15,1,7.95638626053,MODEL-INFERRED,,,
2736,hsu_2019_fixed_box,lower,0.098715018494,-0.3,-0.15,4,10.5381327688,MODEL-INFERRED,,,
2737,hsu_2019_fixed_box,lower,0.631382677452,4.2,-0.6,8,5.58118358587,MODEL-INFERRED,,,
2738,hsu_2019_fixed_box,lower,0.0364179741089,4.35,4.8,2,12.7497238279,MODEL-INFERRED,,,
2739,hsu_2019_fixed_box,lower,0.68162539599,3.9,-1.5,5,4.70318412851,MODEL-INFERRED,,,
2740,hsu_2019_fixed_box,lower,1.14700386866,2.55,-1.05,5,6.1099801888,MODEL-INFERRED,,,
2741,hsu_2019_fixed_box,lower,0.489534987879,0.6,0.6,4,10.8696017548,MODEL-INFERRED,,,
2742,hsu_2019_fixed_box,lower,1.17762527854,3.15,-3,6,3.46047227281,MODEL-INFERRED,,,
2743,hsu_2019_fixed_box,lower,0.395108506922,3.3,-0.6,5,5.99018001615,MODEL-INFERRED,,,
2744,hsu_2019_fixed_box,lower,0.282046455428,3.45,2.7,4,10.9613106868,MODEL-INFERRED,,,
2745,hsu_2019_fixed_box,lower,0.706299313972,1.65,-2.55,1,4.79694582291,MODEL-INFERRED,,,
2746,hsu_2019_fixed_box,lower,0.613638035186,4.35,-0.15,4,6.12112236987,MODEL-INFERRED,,,
2747,hsu_2019_fixed_box,lower,1.10802368014,2.1,-4.5,5,2.72907487996,MODEL-INFERRED,,,
2748,hsu_2019_fixed_box,lower,0.690631396906,0.6,-2.1,5,6.0460235846,MODEL-INFERRED,,,
2749,hsu_2019_fixed_box,lower,0.065564696667,-0.3,-0.9,3,8.71055204615,MODEL-INFERRED,,,
2750,hsu_2019_fixed_box,lower,0.602353247197,3.3,0.15,4,7.12473871915,MODEL-INFERRED,,,
2751,hsu_2019_fixed_box,lower,0.970576436282,0.3,-4.95,5,3.01824896147,MODEL-INFERRED,,,
2752,hsu_2019_fixed_box,lower,0.0669217748393,1.2,0.15,2,9.39898491507,MODEL-INFERRED,,,
2753,hsu_2019_fixed_box,lower,0.356874656451,-0.75,1.2,6,14.0882572304,MODEL-INFERRED,,,
2754,hsu_2019_fixed_box,lower,2.3317030331,2.25,-4.2,5,2.9800220146,MODEL-INFERRED,,,
2755,hsu_2019_fixed_box,lower,0.371888656766,2.85,0.6,4,8.21338638024,MODEL-INFERRED,,,
2756,hsu_2019_fixed_box,lower,0.363431743309,3.15,-1.65,3,4.83014468935,MODEL-INFERRED,,,
2757,hsu_2019_fixed_box,lower,0.313997267272,1.65,1.05,4,10.2706078994,MODEL-INFERRED,,,
2758,hsu_2019_fixed_box,lower,0.14385221697,1.05,1.5,2,12.104980873,MODEL-INFERRED,,,
2759,hsu_2019_fixed_box,lower,0.102759422629,-0.3,0.75,2,12.1652281928,MODEL-INFERRED,,,
2760,hsu_2019_fixed_box,lower,0.368869994315,3,-0.6,3,6.43950980057,MODEL-INFERRED,,,
2761,hsu_2019_fixed_box,lower,0.337248707964,1.65,0.6,5,9.42278394673,MODEL-INFERRED,,,
2762,hsu_2019_fixed_box,lower,0.731484634987,3.45,-1.35,2,5.08201660844,MODEL-INFERRED,,,
2763,hsu_2019_fixed_box,lower,0.415284174249,0.75,-1.5,2,6.80431245716,MODEL-INFERRED,,,
2764,hsu_2019_fixed_box,lower,0.644022596505,1.5,-1.5,3,6.11970636216,MODEL-INFERRED,,,
2765,hsu_2019_fixed_box,lower,1.14320091775,-0.15,-0.9,4,8.62895873446,MODEL-INFERRED,,,
2766,hsu_2019_fixed_box,lower,0.0516029616154,2.25,4.35,1,15.0847042076,MODEL-INFERRED,,,
2767,hsu_2019_fixed_box,lower,1.25678953597,5.7,1.05,4,6.94160099592,MODEL-INFERRED,,,
2768,hsu_2019_fixed_box,lower,0.154114221456,0.9,-0.15,1,8.89167487827,MODEL-INFERRED,,,
2769,hsu_2019_fixed_box,lower,0.736081722283,3,-2.55,1,4.01395688552,MODEL-INFERRED,,,
2770,hsu_2019_fixed_box,lower,0.100801704363,2.25,3.75,1,14.5293588176,MODEL-INFERRED,,,
2771,hsu_2019_fixed_box,lower,1.75537339688,4.05,-3.15,2,3.05057696012,MODEL-INFERRED,,,
2772,hsu_2019_fixed_box,lower,0.481252491377,1.5,-3.75,4,3.49812735503,MODEL-INFERRED,,,
2773,hsu_2019_fixed_box,lower,0.487154546917,1.5,-0.3,5,8.11188255914,MODEL-INFERRED,,,
2774,hsu_2019_fixed_box,lower,0.347172735724,1.65,-3.15,4,4.12710710589,MODEL-INFERRED,,,
2775,hsu_2019_fixed_box,lower,0.346810809521,1.2,-2.4,1,5.23704252179,MODEL-INFERRED,,,
2776,hsu_2019_fixed_box,lower,2.24878835736,3.75,-3.9,4,2.58476530332,MODEL-INFERRED,,,
2777,hsu_2019_fixed_box,lower,0.525771783892,2.25,-1.95,5,4.94916207366,MODEL-INFERRED,,,
2778,hsu_2019_fixed_box,lower,0.342233585034,2.25,2.1,3,11.5913109248,MODEL-INFERRED,,,
2779,hsu_2019_fixed_box,lower,0.543421548111,3,-1.95,1,4.61643179408,MODEL-INFERRED,,,
2780,hsu_2019_fixed_box,lower,0.199664159724,1.8,-1.65,2,5.7202652226,MODEL-INFERRED,,,
2781,hsu_2019_fixed_box,lower,0.425198149746,1.35,1.05,3,10.5966515887,MODEL-INFERRED,,,
2782,hsu_2019_fixed_box,lower,1.37791356284,1.35,-2.1,5,5.52382472738,MODEL-INFERRED,,,
2783,hsu_2019_fixed_box,lower,0.0910794127112,1.05,-1.65,2,6.32081809748,MODEL-INFERRED,,,
2784,hsu_2019_fixed_box,lower,1.11815680577,1.95,-3.3,4,3.7242460043,MODEL-INFERRED,,,
2785,hsu_2019_fixed_box,lower,0.630172844867,0.6,1.05,5,11.8540132224,MODEL-INFERRED,,,
2786,hsu_2019_fixed_box,lower,1.97391510831,1.95,-4.05,6,3.09243108288,MODEL-INFERRED,,,
2787,hsu_2019_fixed_box,lower,0.168432621036,0.75,3.3,1,15.9260973096,MODEL-INFERRED,,,
2788,hsu_2019_fixed_box,lower,0.17321358562,-1.95,2.85,3,20.4909847671,MODEL-INFERRED,,,
2789,hsu_2019_fixed_box,lower,0.866076210821,4.05,-2.55,4,3.60889979491,MODEL-INFERRED,,,
2790,hsu_2019_fixed_box,lower,0.810018438688,1.35,1.8,4,12.2780694677,MODEL-INFERRED,,,
2791,hsu_2019_fixed_box,lower,1.10373438116,2.1,-2.25,5,4.87898860598,MODEL-INFERRED,,,
2792,hsu_2019_fixed_box,lower,0.214104308914,0.15,-3.3,2,4.77849769456,MODEL-INFERRED,,,
2793,hsu_2019_fixed_box,lower,1.33504072909,4.65,-1.95,5,3.82039886846,MODEL-INFERRED,,,
2794,hsu_2019_fixed_box,lower,0.31608000075,2.85,-1.8,3,4.90895534919,MODEL-INFERRED,,,
2795,hsu_2019_fixed_box,lower,0.55465824705,1.5,-2.55,5,4.88275440557,MODEL-INFERRED,,,
2796,hsu_2019_fixed_box,lower,0.680874248534,3.6,0.45,8,7.51019954355,MODEL-INFERRED,,,
2797,hsu_2019_fixed_box,lower,0.254880608717,1.95,-0.15,2,7.85464501204,MODEL-INFERRED,,,
2798,hsu_2019_fixed_box,lower,0.433227157282,-0.3,-1.35,2,7.71733809009,MODEL-INFERRED,,,
2799,hsu_2019_fixed_box,lower,0.350925931801,3.75,1.05,4,8.13710525804,MODEL-INFERRED,,,
2800,hsu_2019_fixed_box,lower,0.848169237569,0.75,-2.55,6,5.2863287255,MODEL-INFERRED,,,
2801,hsu_2019_fixed_box,lower,1.03257184628,0.9,-2.7,3,4.85139819838,MODEL-INFERRED,,,
2802,hsu_2019_fixed_box,lower,1.52171536297,4.2,-1.5,4,4.45716555744,MODEL-INFERRED,,,
2803,hsu_2019_fixed_box,lower,0.0930994818724,-1.05,-1.35,2,8.50805959296,MODEL-INFERRED,,,
2804,hsu_2019_fixed_box,lower,0.881282353476,4.2,-0.15,5,6.1291903002,MODEL-INFERRED,,,
2805,hsu_2019_fixed_box,lower,0.403153369504,2.25,0.3,6,8.59431276544,MODEL-INFERRED,,,
2806,hsu_2019_fixed_box,lower,1.86315223278,3.3,-3.45,5,3.12668925729,MODEL-INFERRED,,,
2807,hsu_2019_fixed_box,lower,0.0855901428027,0.75,-1.95,2,6.11080945228,MODEL-INFERRED,,,
2808,hsu_2019_fixed_box,lower,0.874492146858,4.65,-4.2,3,2.13893724454,MODEL-INFERRED,,,
2809,hsu_2019_fixed_box,lower,0.886531110003,0.75,0.45,7,10.5069968729,MODEL-INFERRED,,,
2810,hsu_2019_fixed_box,lower,0.166667258924,-1.2,-0.6,3,10.1089684065,MODEL-INFERRED,,,
2811,hsu_2019_fixed_box,lower,1.6202093455,4.05,-0.45,7,5.78845253964,MODEL-INFERRED,,,
2812,hsu_2019_fixed_box,lower,0.192286076771,-0.9,-0.3,3,10.5525029099,MODEL-INFERRED,,,
2813,hsu_2019_fixed_box,lower,1.24208174117,1.5,-0.15,4,8.28089890502,MODEL-INFERRED,,,
2814,hsu_2019_fixed_box,lower,0.644317193079,2.25,-0.75,4,6.82947882567,MODEL-INFERRED,,,
2815,hsu_2019_fixed_box,lower,0.914632318016,3.75,-1.5,7,4.83563876579,MODEL-INFERRED,,,
2816,hsu_2019_fixed_box,lower,0.508058797557,2.1,-0.9,5,6.71875552973,MODEL-INFERRED,,,
2817,hsu_2019_fixed_box,lower,0.773885194067,2.85,1.8,5,9.91481722495,MODEL-INFERRED,,,
2818,hsu_2019_fixed_box,lower,0.667729259734,0.75,-2.1,5,5.90423995823,MODEL-INFERRED,,,
2819,hsu_2019_fixed_box,lower,0.144047044558,-0.15,0.15,3,10.7110930315,MODEL-INFERRED,,,
2820,hsu_2019_fixed_box,lower,2.44744647365,2.1,-1.95,7,5.07705522616,MODEL-INFERRED,,,
2821,hsu_2019_fixed_box,lower,1.45607703616,3.75,-1.05,5,5.27236559773,MODEL-INFERRED,,,
2822,hsu_2019_fixed_box,lower,0.579622319307,1.5,0,5,8.55046582915,MODEL-INFERRED,,,
2823,hsu_2019_fixed_box,lower,0.110097887996,0.15,-1.95,1,6.66476545005,MODEL-INFERRED,,,
2824,hsu_2019_fixed_box,lower,0.583246995803,0.45,-2.1,6,6.01344972927,MODEL-INFERRED,,,
2825,hsu_2019_fixed_box,lower,0.490573441496,-0.3,-3.15,2,5.19298380853,MODEL-INFERRED,,,
2826,hsu_2019_fixed_box,lower,0.266585842942,0.3,1.35,2,12.7087411566,MODEL-INFERRED,,,
2827,hsu_2019_fixed_box,lower,0.67548459584,1.5,-1.5,4,6.19130193812,MODEL-INFERRED,,,
2828,hsu_2019_fixed_box,lower,1.19703755921,3.6,-1.35,4,5.08171624016,MODEL-INFERRED,,,
2829,hsu_2019_fixed_box,lower,0.905053022417,4.5,-3,2,3.06066667805,MODEL-INFERRED,,,
2830,hsu_2019_fixed_box,lower,0.116578874985,-0.6,-2.1,1,7.05840877064,MODEL-INFERRED,,,
2831,hsu_2019_fixed_box,lower,0.742231977435,0.9,-2.85,4,4.78487024223,MODEL-INFERRED,,,
2832,hsu_2019_fixed_box,lower,0.714717724533,2.55,-2.55,5,4.28120816096,MODEL-INFERRED,,,
2833,hsu_2019_fixed_box,lower,0.581339328701,5.25,0.45,6,6.32300536234,MODEL-INFERRED,,,
2834,hsu_2019_fixed_box,lower,0.230810748449,-1.8,0.3,3,13.3553385801,MODEL-INFERRED,,,
2835,hsu_2019_fixed_box,lower,2.90166778065,3.75,-3.6,5,2.84848747003,MODEL-INFERRED,,,
2836,hsu_2019_fixed_box,lower,0.507131860452,-0.75,-3.9,4,4.49249523009,MODEL-INFERRED,,,
2837,hsu_2019_fixed_box,lower,0.509760172248,2.4,2.55,4,12.3652078759,MODEL-INFERRED,,,
2838,hsu_2019_fixed_box,lower,1.45395431623,3.3,-0.45,5,6.51951158745,MODEL-INFERRED,,,
2839,hsu_2019_fixed_box,lower,1.15048539262,0.9,-2.4,3,5.33861022538,MODEL-INFERRED,,,
2840,hsu_2019_fixed_box,lower,0.170020389286,0.6,0.15,2,10.0136151626,MODEL-INFERRED,,,
2841,hsu_2019_fixed_box,lower,0.0491008222453,-1.65,3,2,20.2913582398,MODEL-INFERRED,,,
2842,hsu_2019_fixed_box,lower,0.107947466232,2.25,-1.65,1,5.61275429347,MODEL-INFERRED,,,
2843,hsu_2019_fixed_box,lower,2.31210733057,3.3,-1.65,8,4.7456586488,MODEL-INFERRED,,,
2844,hsu_2019_fixed_box,lower,1.24050270713,0.75,-3.6,4,4.02059713894,MODEL-INFERRED,,,
2845,hsu_2019_fixed_box,lower,0.931674217685,3.75,2.85,7,10.9239014546,MODEL-INFERRED,,,
2846,hsu_2019_fixed_box,lower,0.227355195677,1.05,-3,4,4.58277209619,MODEL-INFERRED,,,
2847,hsu_2019_fixed_box,lower,1.55764988952,2.7,-3.45,8,3.26246587503,MODEL-INFERRED,,,
2848,hsu_2019_fixed_box,lower,0.150298897268,1.35,1.05,1,10.9024472223,MODEL-INFERRED,,,
2849,hsu_2019_fixed_box,lower,1.57941090556,2.1,-2.55,6,4.48729064516,MODEL-INFERRED,,,
2850,hsu_2019_fixed_box,lower,0.282668517748,-1.35,-2.25,3,6.99717642194,MODEL-INFERRED,,,
2851,hsu_2019_fixed_box,lower,1.84734841461,2.1,-0.75,10,6.86325324496,MODEL-INFERRED,,,
2852,hsu_2019_fixed_box,lower,2.02908648631,1.95,-2.1,9,5.05258430005,MODEL-INFERRED,,,
2853,hsu_2019_fixed_box,lower,0.640197270432,3.75,0.3,4,6.94285398047,MODEL-INFERRED,,,
2854,hsu_2019_fixed_box,lower,0.47215497382,4.8,-1.35,2,4.33720687315,MODEL-INFERRED,,,
2855,hsu_2019_fixed_box,lower,0.541016880376,2.1,-1.95,2,5.16333623872,MODEL-INFERRED,,,
2856,hsu_2019_fixed_box,lower,1.60112451467,1.8,-2.4,5,4.73983627924,MODEL-INFERRED,,,
2857,hsu_2019_fixed_box,lower,0.293140569621,0.75,-0.15,3,9.23108797815,MODEL-INFERRED,,,
2858,hsu_2019_fixed_box,lower,0.746976430889,1.35,-1.5,5,6.25584851247,MODEL-INFERRED,,,
2859,hsu_2019_fixed_box,lower,0.119373429616,3.6,1.65,1,9.0317199145,MODEL-INFERRED,,,
2860,hsu_2019_fixed_box,lower,0.51274018864,2.4,-1.35,3,5.87076768587,MODEL-INFERRED,,,
2861,hsu_2019_fixed_box,lower,0.233982592771,0.75,2.4,5,14.5716477544,MODEL-INFERRED,,,
2862,hsu_2019_fixed_box,lower,0.458817924073,1.65,-1.5,6,6.13438758666,MODEL-INFERRED,,,
2863,hsu_2019_fixed_box,lower,0.430476126669,2.25,1.05,5,9.75794583733,MODEL-INFERRED,,,
2864,hsu_2019_fixed_box,lower,0.394345946986,3.15,0.15,3,7.42980052953,MODEL-INFERRED,,,
2865,hsu_2019_fixed_box,lower,0.859631337929,1.5,-0.6,4,7.70023925517,MODEL-INFERRED,,,
2866,hsu_2019_fixed_box,lower,1.3660549774,3.3,0.15,5,7.22511384523,MODEL-INFERRED,,,
2867,hsu_2019_fixed_box,lower,0.704205326814,4.5,0.9,8,7.41023477846,MODEL-INFERRED,,,
2868,hsu_2019_fixed_box,lower,1.11834779443,3.9,-2.1,3,3.94271337294,MODEL-INFERRED,,,
2869,hsu_2019_fixed_box,lower,0.56172623837,4.5,-3.45,2,2.66253602516,MODEL-INFERRED,,,
2870,hsu_2019_fixed_box,lower,1.19792417027,2.55,-3.75,5,3.08582112632,MODEL-INFERRED,,,
2871,hsu_2019_fixed_box,lower,0.543991548374,0.3,-2.7,6,5.22465894235,MODEL-INFERRED,,,
2872,hsu_2019_fixed_box,lower,0.367971677502,1.95,1.95,3,11.5659322799,MODEL-INFERRED,,,
2873,hsu_2019_fixed_box,lower,0.321334730932,2.4,0.9,4,9.10751962999,MODEL-INFERRED,,,
2874,hsu_2019_fixed_box,lower,0.632551471957,1.8,0.15,3,8.40736712747,MODEL-INFERRED,,,
2875,hsu_2019_fixed_box,lower,1.00757923078,3.9,1.8,8,9.1205166656,MODEL-INFERRED,,,
2876,hsu_2019_fixed_box,lower,1.06258161228,3,1.35,6,9.36239010435,MODEL-INFERRED,,,
2877,hsu_2019_fixed_box,lower,0.343803878528,5.7,-1.65,3,3.86347632431,MODEL-INFERRED,,,
2878,hsu_2019_fixed_box,lower,0.966674999979,1.2,-1.5,4,6.55537531789,MODEL-INFERRED,,,
